Code commune,pct_voix_exp_2014,pct_voix_exp_2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,delta_cadres,pop2014,pop2020,delta_pop,MED13,MED19
69081,0.0,11.51,0.31471322015810466,0.3449468614598366,0.03023364130173195,0.1219363391185421,0.1326610400287708,0.010724700910228702,18028.000000000007,18788.99999999999,760.9999999999818,26616.5,28230
69089,46.11,49.12,0.30193577799385757,0.33691761933251696,0.03498184133865939,0.1207293486817237,0.12085082190801107,0.00012147322628736079,14496.999999999993,14821.0,324.0000000000073,24987.5,26850
69091,63.190000000000005,57.12,0.1076386412790826,0.12038567583735418,0.012747034558271586,0.027752708352732268,0.03185551946481036,0.004102811112078095,19554.000000000007,20672.0,1117.9999999999927,16580.6666666667,17180
69194,11.65,12.26,0.43655008960829805,0.48099134972769203,0.04444126011939398,0.16564603265366076,0.19905983575978117,0.03341380310612041,6526.999999999976,7124.0,597.0000000000236,37028.8888888889,40250
69199,39.68,51.68,0.1062855853816241,0.11826400038120333,0.011978414999579232,0.021196158442817473,0.020753371847236284,-0.0004427865955811891,17735.000000000004,19500.0,1764.9999999999964,15336.0,16080
69204,15.47,17.78,0.2738549457099473,0.2990253494334066,0.0251704037234593,0.10752018265402603,0.11327865682015426,0.005758474166128222,21054.0,20970.999999999996,-83.00000000000364,23881.7391304348,25710
69256,41.66,59.94,0.11322420810949142,0.1355018791538217,0.022277671044330274,0.02709323090428459,0.0327070370399717,0.00561380613568711,45294.0,51761.0,6467.0,14937.8260869565,16130
69259,21.69,0.0,0.10602230735555263,0.13502047698703484,0.028998169631482218,0.025975786994839236,0.028937585676485685,0.002961798681646449,62574.99999999999,66765.00000000001,4190.000000000022,15621.0,16360
69266,59.12,70.38,0.25232620221230134,0.2880617998443495,0.035735597632048144,0.10317542485411874,0.11957658145231355,0.016401156598194813,148543.0,154781.0,6238.0,18899.3333333333,20610
69271,40.88,15.82,0.2585840170161045,0.3016789021638537,0.04309488514774917,0.11951787703838752,0.1346891272051693,0.015171250166781766,9873.0,10844.000000000002,971.0000000000018,26013.8095238095,27990
69283,33.58,41.47,0.19711506263323858,0.22891536966669201,0.031800307033453434,0.0793300976696591,0.0789140517361936,-0.00041604593346548924,12626.0,13684.00000000001,1058.000000000009,22681.2,24700
69292,0.0,0.0,0.22985209146156863,0.295555886383664,0.06570379492209535,0.07761101000484953,0.09549041248834547,0.01787940248349594,5449.0,6678.0,1229.0,20721.4285714286,23360
70285,41.87,90.47999999999999,0.15428903090175966,0.17482942695531017,0.020540396053550514,0.03952886221236046,0.042349207709204736,0.002820345496844276,9966.999999999996,10592.0,625.0000000000036,18422.0,19680
71014,0.0,0.0,0.16297233721698995,0.15218999773057174,-0.010782339486418213,0.043384366231946435,0.04787943477266933,0.004495068540722895,13955.000000000002,13204.999999999987,-750.0000000000146,18086.0,19190
71105,15.98,14.19,0.24363594114164833,0.2507255520504732,0.007089610908824873,0.06905386160197226,0.07129337539432176,0.002239513792349504,6968.999999999998,7925.0,956.0000000000018,22429.3333333333,23890
71137,55.57000000000001,63.040000000000006,0.17424083769633508,0.21018526466955303,0.03594442697321795,0.060732984293193716,0.06298698843259541,0.0022540041394016955,4775.0,4931.0,156.0,20034.0,21970
71202,18.99,0.0,0.22679857960070499,0.23043712898003238,0.0036385493793273938,0.05375543756922906,0.07285483000539665,0.019099392436167588,1946.0,1853.0,-93.0,22478.0,24000
71306,40.79,43.57,0.09980449880169705,0.12196126465189594,0.022156765850198892,0.024665254976052178,0.02247718072107566,-0.0021880742549765173,18902.0,17238.999999999996,-1663.0000000000036,16972.0,18540
72001,16.22,0.0,0.20355610055180867,0.25755262131890133,0.05399652076709266,0.06744328632740655,0.06336762833972458,-0.004075657987681974,1623.0,1692.0,69.0,21842.2222222222,23150
72124,0.0,0.0,0.12478485370051635,0.15262425156173245,0.0278393978612161,0.03549913941480207,0.0464379474192275,0.010938808004425433,4648.0,4752.0,104.0,19207.3333333333,20780
72181,45.74,100.0,0.20856209425187122,0.2314977838588395,0.02293568960696829,0.07072550823200138,0.0762567675044108,0.005531259272409411,143813.0,145154.99999999997,1341.999999999971,19112.53,20480
73029,0.0,44.02,0.29208172983565256,0.3158505902844978,0.02376886044884524,0.0970096992388193,0.09870330946390556,0.0016936102250862534,4617.0,5167.0,550.0,23298.0,24160
73054,0.0,0.0,0.18731121463640574,0.22428308725030377,0.03697187261389803,0.03800716431896159,0.049050094489170394,0.011042930170208805,7203.999999999993,7160.0,-43.999999999992724,20403.5,22400
73065,45.26,52.75,0.22715415820125068,0.2625251325609292,0.03537097435967851,0.07647020252231322,0.08620185903894896,0.00973165651663574,59490.0,59172.0,-318.0,19349.3333333333,20790
73227,0.0,0.0,0.26091340812415914,0.2955894826123834,0.03467607448822424,0.04734362510236705,0.06361323155216285,0.016269606449795797,1910.0,2358.0,448.0,22520.0,23610
73296,0.0,0.0,0.2735481389314585,0.30655557821125695,0.033007439279798434,0.04126822760106438,0.04620816682883497,0.0049399392277705845,2587.0,2016.0,-571.0,20953.3333333333,21810
74010,25.73,55.35,0.28222731540173907,0.30594438486059145,0.02371706945885238,0.10135453238096916,0.10256974955280539,0.0012152171718362303,53285.00000000001,131766.0,78481.0,21676.5,24870
74082,0.0,0.0,0.316766453013422,0.302580167480371,-0.014186285533051013,0.1399736845627434,0.11680789462795217,-0.023165789934791223,3906.000000000015,3973.0,66.999999999985,38564.875,41420
74096,38.75,0.0,0.24642850999609475,0.28248844632586134,0.03605993632976659,0.08516104573171696,0.09766701526361479,0.012505969531897837,4314.999999999986,4665.0,350.00000000001364,29630.0,33470
74123,24.48,38.29,0.15280515044015242,0.19103028156774884,0.03822513112759643,0.03389830508474576,0.04475534595280553,0.010857040868059768,7611.0,7590.999999999994,-20.000000000006366,20154.0,22480
74208,51.75,61.61,0.20936923180117759,0.22353859644450258,0.014169364643324994,0.054056148321415455,0.060407746067691455,0.006351597746276,10795.0,11350.0,555.0,21760.4761904762,23930
74224,12.15,40.79,0.22953971280190846,0.2937273304324647,0.06418761763055622,0.07245241910334023,0.08605587560215947,0.013603456498819236,11464.999999999998,11154.99999999999,-310.0000000000073,24397.1428571429,27050
74281,22.97,27.39,0.2089994766442619,0.23999576948807977,0.030996292843817858,0.05619220846171883,0.06050863166027275,0.004316423198553923,34973.00000000001,36626.0,1652.9999999999927,21162.6666666667,23080
76255,40.57,49.03,0.1337271262922152,0.1631581273809948,0.029431001088779607,0.04116797065374058,0.04762961307279565,0.006461642419055072,7139.9999999999945,6653.0,-486.99999999999454,19388.0,20690
76259,39.61,48.48,0.11881325289443226,0.1335085586896361,0.014695305795203839,0.03468677838263977,0.032096574472003855,-0.002590203910635913,19344.0,18054.0,-1290.0,17457.0,18940
76451,43.48,35.9,0.3225285445043042,0.3506849054754767,0.028156360971172523,0.13278524484776152,0.14339477250066168,0.010609527652900158,19325.999999999996,19686.000000000025,360.0000000000291,26068.8888888889,27790
76540,46.81,67.12,0.25340014427157426,0.2883800986881688,0.034979954416594516,0.11463531837845055,0.12702660369166843,0.012391285313217884,110618.0,114187.0,3569.0,19263.3333333333,20620
76681,64.82,75.9,0.1683235954766331,0.18722329583670796,0.018899700360074878,0.056002837627019394,0.059085749055245246,0.0030829114282258513,28910.000000000004,29071.0,160.99999999999636,19451.0,20550
77014,21.08,39.78,0.2563754346904634,0.308857106622304,0.05248167193184056,0.1037376204983496,0.12585472233579112,0.02211710183744152,13929.999999999996,13544.999999999987,-385.0000000000091,21392.8333333333,23290
77022,0.0,0.0,0.33849751499695024,0.40481927710843374,0.0663217621114835,0.09805343633412934,0.15261044176706828,0.05455700543293894,1225.0,1245.0,20.0,32512.0,34740
77037,14.01,31.05,0.3589822635272437,0.4011727267445212,0.042190463217277485,0.1911707664412467,0.22354564089069676,0.03237487444945006,5604.999999999997,5933.0,328.00000000000273,30262.3684210526,32120
77053,47.93,51.22,0.18428306739501032,0.21434160918338394,0.03005854178837361,0.07718421187339788,0.07537777461862706,-0.0018064372547708235,16563.0,19161.00000000001,2598.000000000011,22934.6666666667,23850
77055,49.19,61.18,0.13712596705474345,0.17040434022105705,0.0332783731663136,0.047479337324696086,0.042772151410718204,-0.004707185913977882,4450.0,4890.0,440.0,21459.8846153846,22060
77058,0.0,0.0,0.32819140476160985,0.3579365786133148,0.029745173851704942,0.16898702095968096,0.1714091925571881,0.002422171597507128,25909.99999999998,26550.99999999996,640.9999999999782,23792.8571428571,25380
