COM,pop_2020,cadres_nb_2020,pop_2014,cadres_nb_2014,sup_nb_2020,sup_nb_2014,med_2019,med_2013,croissance_pop,pct_sup_2020,pct_sup_2014,delta_pct_diplome,pct_cadres_2020,pct_cadres_2014,delta_pct_cadres,log_med_13,log_med_19,score_gauche_2014,score_gauche_2020,delta_score_gauche
58079,-0.40492719882061057,-0.3303937733358216,-0.3944573778202973,-0.3529457841841223,-0.37648753153717,-0.35178582263576047,-1.1488825504673654,-0.7992559950503736,-1.079185643404687,-1.3403489263341979,-0.7652552730260441,-3.0075059274549054,-0.9095441251445222,-1.333883165616472,1.2319351439068058,-0.8407155334212963,-1.2696155474793749,1.6671227080429654,-0.7460139829843723,-1.5278384688960966
58086,-0.218178138344882,-0.26054531033369255,-0.17265098979646784,-0.255703963906673,-0.25870652864444327,-0.24581611131934236,-0.46544346186810326,-0.4258733769571719,-1.4394818262200144,-0.7642788182897082,-0.8714983770504419,0.10915402691077418,-0.6413126627751654,-0.7015257723471016,0.0361924888734442,-0.3946483206527181,-0.4364559059009246,-1.447729514098521,-0.036735829283416656,0.8767362446177929
58121,-0.39992241382933524,-0.33541538967088813,-0.3962547285035636,-0.3359293401666702,-0.36956392674095606,-0.3713011466428151,-0.34721138324966555,-0.3292649374023218,-0.5014732035762216,-1.1756272572291133,-1.336187316946252,0.1495969165595051,-1.0555936387460243,-0.9587858153235842,-0.6228511017477042,-0.2840213828210832,-0.3022611788494509,1.868667418392657,-0.7460139829843723,-1.6532547694007258
58182,-0.47483377892310374,-0.3439859831842764,-0.47397350341887595,-0.3571515234972856,-0.40518007152133356,-0.4006501542795566,-0.583675540486541,-0.5944881068634631,-0.8689531764641583,-1.4107967842667817,-1.3516725415760011,-0.8759992526206434,-0.785616140842058,-1.2155361477705926,1.2849103725833984,-0.5923289846093863,-0.5733888075029787,2.4210778720958412,-0.7460139829843723,-1.997006165025696
58194,0.5155040922030378,0.10488143153620282,0.6239082056096377,0.22923425160739086,0.2620317230508106,0.3500716133894827,-0.7711166407352839,-0.756698431137521,-0.9468758938798421,-0.28701743471083996,-0.17869206406391241,-0.5818799869731383,-0.2723432851422297,-0.11549355835350941,-0.6200381800313823,-0.7883104432765758,-0.7963710881407923,0.1770071144402574,-0.7460139829843723,-0.600576300865713
58214,-0.44448424942472897,-0.3308389887674217,-0.442786140637014,-0.32966949245250204,-0.3738223239330284,-0.366752974990788,0.3794833438685372,0.3514802456662282,-0.5962937811086164,-0.36044125599010807,-0.2722430285487438,-0.530201756764325,-0.5935514033943541,-0.4009847603244819,-0.8313682920887067,0.44658795355782493,0.46836580565270597,0.4481833945844677,-0.7460139829843723,-0.7693226092222288
58227,-0.48099351429698106,-0.34723663479113176,-0.4804306521698698,-0.35375814618302664,-0.4053044624313307,-0.40051495053244374,-0.5202339373254281,-0.6651799966767282,-0.9439038766730319,-1.1825867045708618,-1.1232213633325348,-0.775399173722007,-0.9033749128267489,-0.9471760497032065,-0.09188925716759569,-0.6770175841351929,-0.4995654212034927,0.5023412822024269,-0.7460139829843723,-0.8030237264403632
58303,-0.22523616846078265,-0.27163701815772473,-0.20879770909326836,-0.2594878533025299,-0.2685451696699269,-0.24102753313399486,-0.0473056228516771,-0.008436910392022401,-0.5704088700733041,-0.8462516962768317,-0.5898065739180719,-1.4517773835456966,-0.7273275053819068,-0.637038318195537,-0.5113148257707704,0.07048984396799829,0.026565552822998745,0.7661675633127717,1.0310262234744494,0.2010288443941981
59008,-0.2012067841116466,-0.30551443752651164,-0.17671167096977314,-0.3182238628394588,-0.3145754312306947,-0.30557952988219705,-1.4689742755075261,-1.4832514620583883,-0.7613055975712915,-1.5848000882840523,-1.524043150522436,-0.9603184069224576,-1.0931728402748397,-1.1939931379551134,0.055360224966115604,-1.7462455706004516,-1.6985025010081758,0.6269044237237332,2.5078041242880547,1.258521758246087
59009,1.4450466584672126,1.477538674136945,1.568648979569478,1.561058628565265,1.430637486246814,1.5870313619757725,-0.23186301386582384,-0.31172054761034035,-0.5377398842723355,0.8474826051906182,0.9531167043623939,-0.06546143921783695,1.1251163256659638,1.0101506304542551,0.7049119947195638,-0.2641303843364754,-0.17387564211060264,0.8129754518968648,2.2101050334471273,0.9470271462441877
59014,-0.09690834817167172,-0.2570390790965754,-0.08205120165108008,-0.25516444837624663,-0.25501373929956567,-0.257033183693329,-1.7400429435595541,-1.7178195725914736,-0.334019225442297,-1.3540987616802584,-1.3680401955334156,-0.5444730244284643,-0.8770043206590701,-0.8732796068427451,-0.2502958075213459,-2.0880849136094892,-2.0844486065800707,0.660172840403337,-0.7460139829843723,-0.9012384109046407
59017,0.28903757134782904,-0.09990555813326295,0.32025579295336565,-0.054362489195799474,0.02824713043752167,0.07376684417665669,-1.1113943304176168,-1.038826923573814,-0.32759305305660635,-0.7051070598224979,-0.5169586205572428,-1.1026422014002744,-0.6403904771266793,-0.5348102420467463,-0.5410511690208841,-1.1438213348422743,-1.2211324577998293,0.3715886678104968,1.6491271648514305,0.852904740299255
59033,-0.2377802128940433,-0.30214421395465996,-0.22730376427652899,-0.28587035578879105,-0.3153114199872676,-0.30663858699087765,-1.3103702676047437,-1.1656179998343092,-0.395764196126274,-1.4190661291028472,-1.3191281387610598,-1.0507668685153968,-1.000255326558013,-0.8279116048349101,-0.8709837459332023,-1.3101079756598968,-1.4825650608622605,1.5344358833789655,-0.7460139829843723,-1.4452707317116675
59037,-0.4038364123481531,-0.3227970380998299,-0.40337756269280445,-0.33588356218045795,-0.37545239928845964,-0.3711203999540377,-1.0277667626143316,-1.0841808856215722,-0.252426205257848,-1.3196179396223067,-1.2433527381033191,-0.907254364586753,-0.7285985484985779,-0.9224442315849837,0.4780429363226848,-1.2028187087256623,-1.114223672094753,2.4206910300414277,-0.7460139829843723,-1.9967654427598525
59043,-0.03816628843433155,-0.13541691287193225,-0.04330830914511708,-0.1497811903612958,-0.0858835776921249,-0.08196715019287734,0.04785678188999231,0.02156571058774471,0.13547142532465808,-0.13669321132717377,-0.05525205983650556,-0.4022530063770852,-0.23609033649387753,-0.3164523703205655,0.2160306727595144,0.1026807424943232,0.12762515157433843,0.27410447009817,0.07494710147486495,-0.12129826957067295
59052,-0.35840836396580783,-0.3036522105457217,-0.3477595443272852,-0.2916887424570779,-0.3282790533716385,-0.32219160340712305,-0.17130511993930694,-0.1838522343870404,-0.7631883238114834,-0.6034257985517523,-0.6476552132228746,-0.08327215278573527,-0.6194874927560328,-0.42232485321255864,-0.8543955557750759,-0.12095779125794942,-0.10744373763966958,-1.447729514098521,1.7219957000019162,2.0329252874656474
