COM,delta_elec,D_elec_2014,D_elec_2020,pct_voix_exp_2014,pct_voix_exp_2020,Code Nuance 2014,Code Nuance 2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,pop2014,pop2020,delta_pop,MED13,MED19
51531,0.0,0.0,0.0,43.83,42.8,LDVD,LNC,0.10055583628094998,0.11354691551704423,0.012991079236094244,0.015159171298635674,0.02795838591954604,1979.0,1779.0,-200.0,18598.5714285714,19440
51649,0.0,1.0,1.0,47.25,52.21,LSOC,LDVG,0.1027598011167414,0.10988548503962375,0.007125683922882348,0.032116112453643264,0.027878454214281347,13143.999999999996,11458.00000000001,-1685.9999999999873,15901.0,16870
52269,1.0,0.0,1.0,52.66,44.54,LDVD,LUG,0.15974522292993631,0.18083474313076536,0.02108952020082905,0.04662420382165605,0.04959755018038728,7850.0,7682.0,-168.0,18198.0,19640
53130,1.0,0.0,1.0,51.57,53.44,LUD,LDVG,0.2010285046440181,0.22679706078224868,0.025768556138230564,0.06780374045170078,0.07323374068414286,50073.00000000001,49616.999999999985,-456.0000000000218,19082.6666666667,20590
54274,1.0,0.0,1.0,39.57,50.11,LDVD,LDVG,0.17647977185664654,0.19880800340570456,0.022328231549058025,0.04251516527503026,0.06226053639846743,9301.0,9396.0,95.0,17422.7777777778,18460
54323,0.0,1.0,1.0,54.7,45.64,LUG,LDVG,0.13756876712257438,0.16790467286509597,0.030335905742521596,0.030754629892498428,0.040405467172763505,14293.000000000002,15116.999999999987,823.9999999999854,17091.1111111111,17760
54395,1.0,0.0,1.0,52.91,54.54,LUD,LDVG,0.2821822493312091,0.30382173863125184,0.021639489300042725,0.12506862861212897,0.12836744473949163,104321.0,104403.0,82.0,19775.2380952381,21300
54451,-1.0,1.0,0.0,48.97,60.89,LDVG,LDIV,0.15529736457744753,0.18452224269544618,0.02922487811799865,0.03359177603172742,0.056593840484337986,3880.0,3799.0,-81.0,21132.6666666667,22830
55029,0.0,0.0,0.0,48.68,38.45,LUDI,LDVD,0.18333546276624382,0.2059562860531049,0.022620823286861075,0.06300035764959377,0.06674509025238744,15668.0,14592.00000000002,-1075.99999999998,18813.6,20550
55463,0.0,0.0,0.0,57.31,56.19,LMDM,LDVC,0.09276039608081907,0.114246618852546,0.02148622277172693,0.02950539884495904,0.00975749497923385,4225.0,4000.0,-225.0,17390.8,18820
56007,1.0,0.0,1.0,52.5,42.61,LUD,LDVG,0.20704229424011075,0.25724268311191095,0.0502003888718002,0.05865259147884299,0.06656614330111206,13397.0,14155.0,758.0,19224.0,21240
56008,0.0,0.0,0.0,58.55,40.0,LDIV,LDIV,0.269904875231725,0.3246516532912205,0.05474677805949546,0.08406782931684367,0.07560539791631032,4448.0,4418.0,-30.0,23652.6666666667,26680
56118,-1.0,1.0,0.0,52.73,41.79,LDVG,LDVC,0.16501707778657962,0.21803003608948027,0.05301295830290065,0.04626120692433954,0.05938924845626627,4109.0,4056.0,-53.0,20597.3333333333,22300
56121,-1.0,1.0,0.0,42.69,35.34,LSOC,LDIV,0.20027015100407913,0.23343263880547233,0.03316248780139319,0.061978405755945244,0.06451561995626597,57662.00000000001,57412.00000000002,-249.99999999998545,18273.2142857143,19700
56167,0.0,0.0,0.0,53.09,64.07,LDIV,LNC,0.23796070530927413,0.3108888033859177,0.07292809807664355,0.09712632681375663,0.08849557522123894,2472.0,2599.0,127.0,22786.6666666667,24500
56178,0.0,0.0,0.0,54.1,56.59,LUC,LDIV,0.1840012294058798,0.20331216220543638,0.01931093279955659,0.048201359173895515,0.047652306307646886,13964.999999999998,15092.0,1127.0000000000018,20015.0,20610
56186,0.0,0.0,0.0,42.14,43.98,LDVD,LDIV,0.1601571486743117,0.2050988736698736,0.0449417249955619,0.029478582024395843,0.038770585419820695,4962.999999999991,4659.0,-303.9999999999909,21489.0,23430
57019,0.0,0.0,0.0,48.85,48.74,LDIV,LDVC,0.13438947302561718,0.18305192281606644,0.04866244979044926,0.03671478382641443,0.04342013206618811,10562.999999999998,10668.0,105.00000000000182,19573.3333333333,21370
57227,-1.0,1.0,0.0,47.73,35.24,LSOC,LUC,0.13971905764078926,0.14582701144128749,0.0061079538004982226,0.03296844969035793,0.029993032335057006,21740.000000000007,21509.0,-231.00000000000728,15682.5,16900
57336,-1.0,1.0,0.0,43.03,56.81,LDVG,LDVD,0.08933185677371724,0.10580244321631496,0.016470586442597718,0.014765596160944998,0.017272106644887396,5418.0,5205.0,-213.0,17760.9047619048,19150
57413,0.0,0.0,0.0,51.05,59.73,LDIV,LDVD,0.19426588572231437,0.19643982270086324,0.0021739369785488682,0.06362099981382985,0.05378428898814199,3734.0,3627.0,-107.0,21110.0,23120
57415,0.0,0.0,0.0,42.71,53.26,LDIV,LNC,0.32594337608485247,0.3736400204579067,0.04769664437305421,0.15165178958733228,0.14533721337755268,1730.0000000000075,1737.0,6.999999999992497,28304.4,29830
57447,0.0,0.0,0.0,42.61,50.85,LUD,LLR,0.25052505683162724,0.2867538998211865,0.03622884298955925,0.09851304074852975,0.10007674011178246,9848.000000000013,9961.000000000016,113.00000000000364,24856.1666666667,26260
57463,-1.0,1.0,0.0,43.22,45.13,LSOC,LLR,0.22491286714979802,0.26124795539182166,0.03633508824202364,0.08267290262206495,0.09348696000781655,117619.0,120211.0,2592.0,18700.6666666667,20010
57672,0.0,0.0,0.0,45.97,41.37,LUD,LDVC,0.24992715011513963,0.28457334496950976,0.03464619485437012,0.08513397505595093,0.09418840051279288,41083.00000000001,41383.0,299.9999999999927,21294.0,23210
58303,1.0,0.0,1.0,42.77,48.53,LDIV,LDVG,0.14715226891142588,0.1541041329650547,0.006951864053628826,0.03726344370003515,0.03582190297328738,9467.0,9195.000000000013,-271.99999999998727,20271.3333333333,21750
59008,1.0,0.0,1.0,46.37,49.18,LDVD,LDVG,0.08516123253370794,0.09989260418504566,0.014731371651337713,0.014673616907370315,0.019830606859200305,10431.000000000004,9944.000000000013,-486.9999999999909,15355.7142857143,16820
59009,0.0,1.0,1.0,58.44,51.09,LUG,LDVG,0.2495325604426763,0.27842899349334554,0.028896433050669246,0.10407265644884123,0.11679321792983792,62869.000000000015,61258.0,-1611.0000000000146,19260.4761904762,21110
59017,0.0,1.0,1.0,47.03,51.84,LUG,LUG,0.1519860767925595,0.16446454618116424,0.012478469388604752,0.04140976661819466,0.03962196717942236,25362.000000000004,25225.0,-137.00000000000364,16837.0,18060
59043,0.0,0.0,0.0,47.29,50.3,LDVD,LDIV,0.18262250113969905,0.20618772104708244,0.02356521990738339,0.05026625968748646,0.05729414350966937,14439.000000000002,15026.0,586.9999999999982,20371.3333333333,22080
59107,0.0,0.0,0.0,58.1,32.59,LDVD,LDVD,0.15005114539870623,0.15697834522296716,0.006927199824260932,0.047252569366630644,0.03456759525307507,4662.0,4476.0,-186.0,19700.0,21500
59118,0.0,0.0,0.0,51.57,52.54,LUDI,LNC,0.09670081844736737,0.09672131147540984,2.0493028042467554e-05,0.028087374652762252,0.01639344262295082,2513.0000000000077,2440.0,-73.00000000000773,16555.0,17540
59153,0.0,0.0,0.0,37.41,44.44,LUD,LUDI,0.09021829430577799,0.1019587083112758,0.011740414005497815,0.018684273088771183,0.017469560614081524,9686.000000000007,9445.0,-241.00000000000728,14535.3333333333,15970
59163,0.0,0.0,0.0,48.59,51.42,LUD,LDVD,0.24791026383346088,0.29745345298230025,0.04954318914883937,0.10483693872284681,0.12229791962429044,20927.0,20574.00000000001,-352.9999999999891,20082.0,22050
59178,0.0,1.0,1.0,45.92,41.34,LUG,LUG,0.16800791763243156,0.1928625213210983,0.024854603688666738,0.05613102701860215,0.057620362278892806,40735.999999999985,39842.0,-893.9999999999854,16504.0,17740
59205,0.0,0.0,0.0,56.73,45.77,LCOM,LCOM,0.0928851348779461,0.11266922775533461,0.019784092877388512,0.015120563105956854,0.019277331970049643,9344.999999999998,9445.000000000013,100.00000000001455,15033.0,16610
59279,0.0,0.0,0.0,50.36,47.17,LUD,LDVC,0.15341552142058787,0.16417662314259662,0.010761101722008753,0.04528451290315297,0.04868685816510365,20748.0,20812.0,64.0,19164.0,20640
59295,0.0,0.0,0.0,44.4,41.96,LDVD,LDVD,0.14239720711878914,0.1681116408893002,0.025714433770511053,0.03932965323670755,0.04038615486302258,21708.000000000004,21464.0,-244.00000000000364,18494.0,20180
59316,0.0,0.0,0.0,52.23,47.08,LDVD,LNC,0.22445427268210982,0.2592902304137757,0.03483595773166587,0.08966126733495448,0.11727059088201303,3492.0,3299.0,-193.0,22426.6666666667,24420
59328,0.0,0.0,0.0,51.71,55.83,LUD,LDVC,0.32316323059408947,0.3755704504221752,0.052407219828085716,0.1567299930951596,0.16984155354464842,28128.000000000004,27425.00000000001,-702.9999999999927,24004.0,26560
59340,-1.0,1.0,0.0,45.17,47.85,LUG,LDVC,0.17515442701412207,0.20808482466334144,0.03293039764921937,0.06489818085501985,0.04799534158336863,4305.999999999993,4150.0,-155.99999999999272,20831.5,22270
59350,0.0,1.0,1.0,52.06,40.0,LUG,LUG,0.26937219423515874,0.3021963702636919,0.03282417602853316,0.13450076005906295,0.15069335159184152,233897.0000000001,236234.0,2336.9999999999127,17842.0,19580
59390,0.0,1.0,1.0,33.95,58.56,LDVG,LDVG,0.08745341569002894,0.09996114237877173,0.012507726688742782,0.010547002385522124,0.016049526596529633,4111.0,4080.0,-31.0,15877.1428571429,17160
59392,0.0,0.0,0.0,45.28,47.82,LUD,LDVD,0.11487158939499466,0.12997988686654163,0.015108297471546975,0.026900040392093875,0.02758895815945163,30347.00000000001,29625.00000000001,-722.0,14697.1428571429,15670
59431,0.0,0.0,0.0,43.46,49.51,LDVD,LDVD,0.17599978094009572,0.19884994012225188,0.02285015918215616,0.05337464388723615,0.0686339092892569,7396.000000000011,7528.0,131.9999999999891,20373.4782608696,22330
59512,0.0,0.0,0.0,34.85,56.21,LUD,LUC,0.11782259903516354,0.12886558635567788,0.011042987320514341,0.034787921830854496,0.03497695813266797,95600.0,98066.0,2466.0,13188.5294117647,14090
59514,0.0,1.0,1.0,51.38,50.87,LDVG,LDVG,0.17146681446827813,0.20029347028613353,0.0288266558178554,0.05855998599309767,0.05135730007336757,4084.0,4089.0,5.0,18959.1666666667,20200
59553,0.0,0.0,0.0,50.13,50.32,LUD,LDVC,0.22790484357446283,0.2692920149730498,0.04138717139858694,0.08778622515375685,0.12330899244890765,5858.000000000001,5663.0,-195.0000000000009,23264.8148148148,25560
59564,-1.0,1.0,0.0,50.21,51.45,LSOC,LNC,0.12058276503409796,0.13770980610071293,0.017127041066614973,0.01642901425914445,0.03690817922389813,3226.0,3151.0,-75.0,16837.7777777778,18310
59616,0.0,1.0,1.0,52.19,51.49,LDVG,LDVG,0.08877882936236763,0.10841550788500431,0.01963667852263669,0.021290033736140943,0.028297524811242956,9932.0,10409.000000000013,477.00000000001273,15995.0,17620
59646,0.0,0.0,0.0,42.17,56.33,LDVD,LDVD,0.27178711076048523,0.3071460842225621,0.03535897346207689,0.11768294588491847,0.13798490903337285,21342.999999999993,20979.999999999996,-362.99999999999636,22224.5,24660
59654,0.0,1.0,1.0,51.42,57.63,LUG,LDVG,0.0769641189809257,0.09179104659911708,0.014826927618191377,0.01267173536081099,0.0196170822500885,7497.0,7381.0,-116.0,14706.5789473684,15950
59659,0.0,0.0,0.0,55.54,50.46,LDVD,LNC,0.09550244664106278,0.08627027679960679,-0.009232169841455987,0.01616126939382496,0.01198770878261742,3003.0,2830.0,-173.0,15658.0,16850
60044,0.0,0.0,0.0,50.12,47.2,LDIV,LNC,0.13367835872033842,0.1478156792339916,0.014137320513653184,0.02661098183789914,0.03889886295631358,1604.0,1671.0,67.0,20920.7142857143,22300
60155,0.0,0.0,0.0,43.19,41.49,LDVD,LDVD,0.13503086419753085,0.1599875719072736,0.02495670770974276,0.048868312757201646,0.050038909350314145,3888.0,3995.0,107.0,21196.0869565217,22690
60157,0.0,1.0,1.0,55.06,57.36,LSOC,LDVG,0.1883600860818706,0.23106888280092475,0.04270879671905414,0.05650400362592341,0.061944953099412496,10502.0,10268.0,-234.0,18945.0,20680
60175,0.0,1.0,1.0,40.02,51.4,LSOC,LUG,0.11952704039682649,0.1267249281931258,0.007197887796299318,0.03520327535377815,0.029502564610929892,34922.00000000001,35969.99999999999,1047.9999999999854,14103.8888888889,14980
60176,0.0,0.0,0.0,37.44,43.34,LDIV,LDVD,0.15713113217975064,0.18898238926865144,0.0318512570889008,0.053316667385615586,0.06760131227081696,14968.0,14365.000000000002,-602.9999999999982,20516.9230769231,22230
60439,0.0,1.0,1.0,36.56,30.89,LSOC,LDVG,0.1320405918942315,0.14829181809823044,0.016251226203998936,0.03208991000857244,0.03568510393415249,5238.999999999998,5270.0,31.00000000000182,18143.8888888889,20200
60471,-1.0,1.0,0.0,42.38,35.65,LSOC,LLR,0.10307256790078323,0.12887179989675449,0.025799231995971256,0.023792685062800405,0.03483855729316959,13808.0,13197.000000000007,-610.9999999999927,15716.6666666667,16840
60500,0.0,0.0,0.0,42.02,53.29,LDIV,LNC,0.16006191950464396,0.19254450579094598,0.03248258628630202,0.06656346749226007,0.07072249906584108,3230.0,3832.0,602.0,23115.3571428571,23830
60575,0.0,0.0,0.0,48.2,35.47,LDVD,LNC,0.12921638429283708,0.1392065995881859,0.009990215295348825,0.05266582631406932,0.04238299631090414,2987.0,3380.0,393.0,21052.0588235294,22130
60612,0.0,0.0,0.0,51.88,54.61,LDVD,LDVD,0.28191135431081044,0.3074416879801889,0.025530333669378458,0.11680765780354067,0.11345632156270435,15292.0,15128.000000000002,-163.99999999999818,23856.4,25920
60678,0.0,0.0,0.0,44.93,52.01,LDIV,LNC,0.16611570247933882,0.19861231569817867,0.03249661321883984,0.0702479338842975,0.07805724197745013,1239.0,1153.0,-86.0,22429.0476190476,25000
61001,0.0,1.0,1.0,50.48,42.91,LUG,LDVG,0.15685756109518553,0.16766055409141783,0.010802992996232302,0.05229091413365467,0.04596918208804741,26027.999999999996,25744.000000000004,-283.9999999999927,17003.0,18430
62033,0.0,1.0,1.0,56.55,54.16,LDVG,LDVG,0.11767686445538979,0.14393408760929613,0.026257223153906342,0.047571298857895065,0.02517506345705727,4199.9999999999945,4477.0,277.00000000000546,18106.0869565217,19330
62063,-1.0,1.0,0.0,37.85,51.22,LDVG,LNC,0.10060365605893531,0.13298948644610142,0.03238583038716611,0.022022690878572903,0.03258738483155247,2006.0,1820.0,-186.0,17637.0,19150
62178,-1.0,1.0,0.0,48.54,51.99,LSOC,LRN,0.08137868449526038,0.10274557910660931,0.021366894611348927,0.022806712559135318,0.021605231074365624,22579.0,21953.000000000025,-625.9999999999745,15474.0,16350
62205,0.0,0.0,0.0,57.83,43.66,LDVD,LNC,0.19770303527481545,0.22437888198757763,0.026675846712762186,0.02871205906480722,0.06599378881987578,1206.0,1288.0,82.0,20723.3333333333,22580
62244,-1.0,1.0,0.0,49.57,50.64,LSOC,LDVD,0.14240857037310675,0.16937494272182466,0.026966372348717904,0.03952715182859254,0.03310974356379173,5414.0,5451.0,37.0,19347.1428571429,21390
62249,0.0,1.0,1.0,39.36,49.73,LDVG,LDVG,0.09481330378317514,0.11680622264691899,0.021992918863743854,0.021236163001223298,0.0225653147054435,6994.000000000008,8166.0,1171.9999999999918,16315.0,18010
62274,-1.0,1.0,0.0,54.51,44.98,LDVG,LDVC,0.10636359479221168,0.1433092005681914,0.03694560577597973,0.02890249224381216,0.04765442825477122,5701.999999999987,5927.0,225.00000000001273,17244.6666666667,19640
62276,-1.0,1.0,0.0,35.06,59.72,LDVG,LDIV,0.13537117903930132,0.17326502282270687,0.037893843783405545,0.037316395394998016,0.041316380457228484,5038.0,5733.0,695.0,18459.0,20120
62321,0.0,1.0,1.0,39.19,50.84,LSOC,LDVG,0.11602089682194167,0.13856713856713856,0.0225462417451969,0.026121027427078825,0.03003003003003003,4589.0,4662.0,73.0,16657.6,18300
62447,0.0,0.0,0.0,48.42,77.63,LDVD,LNC,0.09733896285906238,0.12737050803155367,0.030031545172491292,0.03560958388973311,0.028044651670855274,2201.0,2218.0,17.0,15106.9230769231,15210
62457,0.0,1.0,1.0,40.67,44.46,LSOC,LDVG,0.09964798266991606,0.12282891275053442,0.02318093008061836,0.038315732466829136,0.04294213257192274,7386.0,7066.0,-320.0,16173.5,17870
62516,0.0,1.0,1.0,43.45,46.73,LDVG,LDVG,0.12042037559461632,0.13595157388741855,0.015531198292802223,0.027707107124534995,0.025853493174996068,10192.000000000007,9865.99999999999,-326.00000000001637,16872.6666666667,18440
62827,-1.0,1.0,0.0,51.29,45.54,LDVG,LNC,0.11225895316804407,0.14146580554963406,0.029206852381589987,0.024104683195592287,0.03224408085368195,1452.0,1391.0,-61.0,17138.6666666667,19550
62841,-1.0,1.0,0.0,61.7,55.74,LSOC,LNC,0.15738573892419655,0.17719925646581133,0.019813517541614784,0.0431105230692663,0.030641090087421923,2418.0,2413.0,-5.0,19415.5,21050
62861,0.0,0.0,0.0,50.59,41.03,LDIV,LDVD,0.21471016766968015,0.2648028056972417,0.05009263802756153,0.0584101700423699,0.08647564809732503,4239.0,4332.0,93.0,21448.0,23440
62893,0.0,0.0,0.0,44.9,45.43,LDVD,LDIV,0.21356188745221363,0.24538304315050158,0.031821155698287945,0.08100663581001195,0.08956088476336253,6996.000000000011,6311.0,-685.0000000000109,20435.3846153846,22860
62895,0.0,1.0,1.0,41.25,57.75,LSOC,LDVG,0.10619872379216043,0.12612197861314536,0.019923254820984934,0.01823154056517776,0.027782788832589975,8437.000000000004,8750.0,312.99999999999636,16170.0,18150
63003,0.0,0.0,0.0,43.99,40.18,LDVD,LDVD,0.17457928507871087,0.1762830810440217,0.0017037959653108392,0.0356447552278312,0.03627836667977803,6794.000000000002,6636.0,-158.00000000000182,19626.0,21220
63014,-1.0,1.0,0.0,43.43,47.57,LUG,LDVD,0.23464075762329825,0.2308282165216763,-0.0038125411016219635,0.09426550952305406,0.10383244075324713,9832.000000000002,10580.999999999987,748.9999999999854,22305.0,23650
63050,0.0,0.0,0.0,47.08,43.95,LDVD,LNC,0.10066835028394203,0.12726677573110495,0.026598425447162927,0.013610351985677057,0.025445626655196056,3294.0,3373.0,79.0,19173.5,19750
63113,0.0,1.0,1.0,47.83,48.42,LUG,LUG,0.22346812463477866,0.25139722206602544,0.027929097431246774,0.08994939553428967,0.09558943605895052,141365.0,147284.0,5919.0,18613.5,19720
63132,-1.0,1.0,0.0,36.29,38.97,LUG,LNC,0.1309792310272258,0.155420773313116,0.024441542285890183,0.04007775138009825,0.022744503411675512,1260.0,1319.0,59.0,17446.6666666667,19060
63284,0.0,1.0,1.0,45.14,38.01,LUG,LDVG,0.1797946241482725,0.20769655014635727,0.027901925998084776,0.05936493019722328,0.06375155552999047,10655.000000000002,12323.99999999999,1668.999999999989,21380.0,22720
63300,0.0,0.0,0.0,54.41,50.59,LUD,LDVD,0.22112852767315788,0.25486025868785595,0.03373173101469806,0.07344227295945015,0.08172569755879136,18749.0,18732.999999999996,-16.000000000003638,20484.0,22160
63430,0.0,1.0,1.0,51.47,43.39,LUG,LDVG,0.12724808556197395,0.16800046374388447,0.04075237818191052,0.029152114275146617,0.03272883639119279,11588.0,11470.000000000004,-117.99999999999636,17249.375,18640
64065,0.0,0.0,0.0,47.44,37.15,LDIV,LDVD,0.2247657493017034,0.23658018646187842,0.011814437160175023,0.048057519125257665,0.05619989039699038,4250.0,4368.0,118.0,21564.1666666667,22900
64102,0.0,0.0,0.0,45.38,53.81,LUD,LDVC,0.24664847789258929,0.289581797757195,0.04293331986460572,0.06146695633504869,0.07194438734301263,48177.99999999999,52006.0,3828.0000000000073,18664.6666666667,20300
64122,0.0,0.0,0.0,51.64,50.22,LDIV,LUD,0.2832766928822609,0.35122676014020565,0.06795006725794472,0.07589535551266524,0.08879841201574656,24712.999999999993,25885.00000000001,1172.0000000000182,21793.3333333333,23820
64140,0.0,1.0,1.0,48.28,51.03,LDVG,LDVG,0.18803600305764356,0.22489730716567777,0.036861304108034204,0.04344327824079019,0.05762209036969421,7892.999999999998,8764.0,871.0000000000018,19966.0,21540
64189,0.0,0.0,0.0,53.47,57.13,LDVD,LREG,0.22945827004538083,0.28687276652039234,0.05741449647501151,0.03655321587676446,0.06379643769592076,6629.999999999991,6109.0,-520.9999999999909,20648.0,22350
64260,0.0,1.0,1.0,53.08,55.1,LUG,LDVG,0.214106136013442,0.24513740289143976,0.03103126687799776,0.058790688797351186,0.06132483999772141,16783.000000000004,17621.0,837.9999999999964,19153.6666666667,21070
64335,0.0,1.0,1.0,50.0,51.6,LSOC,LDVG,0.2573315984385947,0.2974270289325869,0.04009543049399217,0.09878891001901711,0.10366925878062867,9991.0,9590.0,-401.0,23600.7142857143,25670
64371,0.0,0.0,0.0,47.32,40.35,LDVD,LNC,0.1479625918503674,0.1811625781147196,0.03319998626435222,0.045090180360721446,0.03223730659460528,2994.0,2953.0,-41.0,18882.0,19760
64422,1.0,0.0,1.0,50.07,43.42,LDVD,LDVG,0.16818334305370583,0.19599483034751314,0.027811487293807308,0.03786696677792434,0.042681030696682845,10824.0,10652.99999999999,-171.0000000000091,19187.6,20520
64445,0.0,0.0,0.0,62.95,55.47,LUC,LDVC,0.2488292784115837,0.26902259693137726,0.020193318519793557,0.08257034114655067,0.08359050601087328,77489.0,75664.99999999999,-1824.0000000000146,19084.6666666667,20180
64495,0.0,0.0,0.0,45.27,51.3,LDVD,LDIV,0.1926049778299803,0.23693220268931597,0.044327224859335684,0.03418889631139388,0.049001505112162766,6252.0,7102.0,850.0,20112.2857142857,21610
64545,0.0,0.0,0.0,41.88,45.91,LDVD,LREG,0.18986970508317,0.25904639530445683,0.06917669022128684,0.05568092079556019,0.07292443247335742,9304.00000000001,10495.000000000013,1191.0000000000036,20789.8666666667,22720
64547,0.0,0.0,0.0,45.62,51.21,LDIV,LDIV,0.21517683327731865,0.2533002691653933,0.038123435888074625,0.052866488760247014,0.05075342470230167,6608.00000000002,7399.0,790.99999999998,21420.0,22610
65286,-1.0,1.0,0.0,49.12,59.78,LDVG,LDIV,0.1404228542552803,0.15807030466579308,0.01764745041051277,0.022380782346345062,0.025235977631881065,14360.999999999996,13246.999999999984,-1114.0000000000127,17510.0,18270
65460,0.0,0.0,0.0,53.94,60.71,LDIV,LDVD,0.1383601829025079,0.17155655868073236,0.03319637577822446,0.03842839156629843,0.029609822787514388,5003.999999999993,4831.0,-172.99999999999272,18672.8571428571,19990
66049,0.0,1.0,1.0,44.48,56.77,LDVG,LDVG,0.20351545594060919,0.24590487972543945,0.042389423784830266,0.04126998453106863,0.03320357441826844,7662.999999999998,7753.0,90.00000000000182,18917.3333333333,20550
66058,-1.0,1.0,0.0,50.89,50.26,LDVG,LNC,0.17446062775070018,0.20370046952397003,0.029239841773269853,0.03821039685606114,0.055655176807551686,2002.0,2012.0,10.0,18313.75,21010
66065,1.0,0.0,1.0,52.45,54.05,LDIV,LDVG,0.1351490451385538,0.15109365073422093,0.015944605595667127,0.037893271479363645,0.02801424701740999,8555.999999999984,9402.0,846.0000000000164,16808.2142857143,18210
66136,0.0,0.0,0.0,55.11,53.09,LUD,LRN,0.1782222427448159,0.20335132476042853,0.02512908201561262,0.0434329356408962,0.0432789075615481,120605.0,118031.99999999996,-2573.0000000000437,15785.7142857143,16730
66141,-1.0,1.0,0.0,42.05,46.2,LDVG,LDIV,0.12679798857296112,0.14058964524087209,0.013791656667910962,0.03347320128194571,0.03837063991801509,8519.0,10334.0,1815.0,17797.3333333333,18740
66180,0.0,0.0,0.0,40.99,52.54,LDVD,LDIV,0.12678936605316973,0.15058423230164375,0.023794866248474017,0.027656052195929495,0.025624524410599325,10269.0,10052.999999999987,-216.00000000001273,18455.0,20100
66222,0.0,0.0,0.0,54.37,56.59,LDIV,LNC,0.18824404761904762,0.22208678020010866,0.03384273258106105,0.022321428571428572,0.013779224314296337,1344.0,1447.0,103.0,17780.0,19730
67309,0.0,1.0,1.0,46.36,52.49,LDVG,LDVG,0.2798987555368066,0.31173030707167076,0.031831551534864166,0.11179076144273362,0.10142881904767155,4791.999999999996,4911.0,119.00000000000364,25181.0,26300
67313,0.0,0.0,0.0,45.87,51.25,LDVD,LDVD,0.1590828198249771,0.1877363143185928,0.028653494493615705,0.03530511151571164,0.06246917639322703,5895.000000000003,6083.0,187.99999999999727,19703.8095238095,21110
67365,-1.0,1.0,0.0,62.02,46.72,LSOC,LDIV,0.20097758524194187,0.23071053391759982,0.029732948675657955,0.07707596423837551,0.07889078255553682,11996.999999999998,12984.999999999996,987.9999999999982,20362.0,21160
67462,0.0,0.0,0.0,51.4,41.25,LDVD,LDVD,0.19084597387029253,0.23435331044769409,0.04350733657740155,0.057393319395707396,0.06999734329747662,19546.0,19279.000000000004,-266.99999999999636,19737.3913043478,21380
67482,0.0,1.0,1.0,46.96,41.71,LUG,LVEC,0.2515934230492942,0.2859209418800856,0.03432751883079138,0.10847572532460176,0.11842195792496674,276169.99999999994,290576.0,14406.000000000058,18254.0,19220
67544,-1.0,1.0,0.0,39.16,60.97,LDVG,LDIV,0.18588494615108758,0.1969975979020949,0.011112651751007313,0.06216097988106388,0.06245763696944567,7737.999999999997,7492.000000000005,-245.99999999999272,20463.3333333333,21860
68112,0.0,0.0,0.0,50.21,48.38,LUDI,LDVC,0.16717160499045525,0.19869831772713456,0.03152671273667931,0.0488737661884758,0.050125684492414835,11297.0,10988.0,-309.0,18690.6666666667,20170
68224,0.0,0.0,0.0,45.77,38.61,LUMP,LDVD,0.14495672561042527,0.16869354427368416,0.023736818663258885,0.045102543002493285,0.04874964736186627,111167.0,108038.0,-3129.0,15444.2857142857,16100
68271,0.0,0.0,0.0,45.94,41.17,LDVD,LDVC,0.2616412759340267,0.30954914197781447,0.04790786604378777,0.0932847769871013,0.10646819054370942,12102.000000000002,12258.0,155.99999999999818,23858.7333333333,24800
69027,0.0,0.0,0.0,48.17,45.74,LDVD,LDVD,0.23099197648301312,0.28604664094765175,0.055054664464638636,0.09343179137861007,0.11565494156356991,11381.0,12403.00000000001,1022.0000000000091,23433.3333333333,25250
69028,0.0,0.0,0.0,42.83,52.6,LDVD,LDVD,0.28284452046025477,0.30544415834349087,0.0225996378832361,0.11525137868618227,0.10833023891845454,5866.000000000009,6589.0,722.9999999999909,26644.0,28110
69029,-1.0,1.0,0.0,36.71,51.23,LSOC,LLR,0.21403210263574526,0.24345305020556618,0.029420947569820916,0.07870742646042081,0.0941518687132633,39283.0,42441.99999999999,3158.9999999999927,19401.5,20920
69044,0.0,0.0,0.0,55.57,44.89,LDVD,LDVC,0.3887329591018444,0.45058388071279115,0.06185092161094674,0.17381716118684842,0.18215795315028777,4988.0,5237.0,249.0,33312.0,35440
69063,0.0,0.0,0.0,45.74,59.48,LDVD,LDVD,0.3776575821917638,0.4040017985611511,0.026344216369387274,0.17075463819427392,0.17535971223021582,3961.0,4448.0,487.0,31295.8333333333,33490
69069,0.0,0.0,0.0,42.7,50.0,LDVD,LDVD,0.25796292708364527,0.2918948991595812,0.03393197207593596,0.11445444759291071,0.11520157135692684,10791.000000000033,11453.0,661.9999999999673,24289.3333333333,25770
69081,0.0,0.0,0.0,65.32,49.6,LDVD,LDVD,0.31471322015810466,0.3449468614598366,0.03023364130173195,0.1219363391185421,0.1326610400287708,18028.000000000007,18788.99999999999,760.9999999999818,26616.5,28230
69089,0.0,0.0,0.0,53.89,50.88,LUD,LLR,0.30193577799385757,0.33691761933251696,0.03498184133865939,0.1207293486817237,0.12085082190801107,14496.999999999993,14821.0,324.0000000000073,24987.5,26850
69091,0.0,1.0,1.0,47.85,28.88,LUG,LDVG,0.1076386412790826,0.12038567583735418,0.012747034558271586,0.027752708352732268,0.03185551946481036,19554.000000000007,20672.0,1117.9999999999927,16580.6666666667,17180
