COM;ratio_cadres_20;P20_POP;ratio_cadres_14;P14_POP;ratio_sup_20;ratio_sup_14;MED19;MED13
15188;7,518521484107386;1190,0;5,291005291005291;1138,0;25,323505000601088;20,294651779339173;21460,0;20280,0
15189;0,0;224,0;2,631578947368421;225,0;22,163631782583657;19,047619047619047;20190,0;17617,3333333333
15190;0,0;98,0;0,0;112,0;20,73170731707317;12,76595744680851;;17014,0
15191;1,6707303687552435;635,0;1,4839884945790918;656,0;10,69902254564212;9,419801096593115;18900,0;17229,1304347826
15192;8,41308780141759;291,0;5,555555555555555;333,0;20,875536001132218;16,22641509433962;18950,0;16565,7142857143
15194;0,0;103,0;0,0;125,0;17,977528089887635;20,408163265306126;20900,0;17856,0
15196;7,377049180327869;1546,0;2,8688524590163933;1544,0;22,259696458684655;19,601040763226365;21290,0;19034,0
15198;0,0;109,0;0,0;109,0;20,0;6,666666666666667;17880,0;16096,0
15199;0,0;72,0;0,0;75,0;10,714285714285714;15,625;;
15200;0,0;147,0;0,0;152,0;15,702479338842931;15,03138083676335;19100,0;18800,0
15201;0,0;223,0;0,0;246,9999999999994;14,52513966480447;12,25259145164818;19420,0;16934,2857142857
15202;2,314331108658476;708,0;5,171476276766362;822,0;14,048497941299074;13,331620164992014;19870,0;17912,7777777778
15203;0,0;182,0;3,571428571428572;156,0;18,367346938775512;8,823529411764707;21040,0;15793,3333333333
15204;3,9354130407161994;1536,0;5,743243243243244;1533,0;21,717543084225007;22,27112676056338;21890,0;20115,8333333333
15205;0,0;105,0;0,0;106,0;9,782608695652174;12,371134020618555;18320,0;18772,5
15206;8,695652173913041;143,0;0,0;139,0;15,789473684210545;10,619469026548673;17370,0;15148,0952380952
15207;0,0;354,0;3,3898305084745757;339,0;19,972020909059726;14,179104477611942;17390,0;15802,0
15208;23,076923076923077;133,0;9,090909090909092;132,0;31,896551724137932;16,666666666666668;17590,0;14862,0
15209;5,0;123,0;5,0;115,0;20,952380952380828;15,957446808510639;18250,0;14162,0
15211;4,0;294,0;0,0;310,9999999999994;13,135593220338984;15,789473684210527;17870,0;14721,0
15212;4,702725580067738;361,0;0,0;372,0;23,057503389431368;18,900343642611684;21490,0;19049,1304347826
15213;0,0;202,0;4,3478260869565215;208,0;17,4418604651163;9,714285714285714;17300,0;14476,5
15214;0,0;174,0;2,4390243902439024;196,0;12,751677852349022;10,38961038961039;17490,0;15124,6666666667
15215;9,649988352714947;1127,0;7,725689313821967;1156,0;29,161122435273825;25,434829360135815;22460,0;21290,5
15216;2,6386408508755155;398,0;1,837716460381975;506,00000000000153;16,571047810513363;14,444649147055042;21010,0;18477,0
15217;0,0;106,0;11,111111111111112;114,0;15,384615384615394;12,987012987012985;17830,0;15877,619047619
15218;0,0;69,0;0,0;68,0;17,74193548387098;14,0625;;
15219;5,566324695390048;321,0;1,8364657062399061;341,0000000000013;16,05685887669653;18,538741263812053;21630,0;20691,3043478261
15220;7,407407407407398;143,0;2,702702702702702;141,0;11,811023622047221;10,077519379844963;23440,0;19413,3333333333
15221;9,742371925362153;1352,0;3,9645895147420793;1352,0;25,658361067617115;21,076839403044442;22140,0;20838,3333333333
15222;5,263157894736816;212,0;0,0;222,0;23,030303030303028;11,560693641618498;18100,0;16499,0
15223;6,451612903225806;214,0;5,0;200,0;12,962962962962962;10,526315789473683;18930,0;17639,6
15224;0,0;129,0;0,0;120,0;26,415094339622634;23,076923076923073;20390,0;17702,4137931035
15225;0,0;217,0;0,0;211,99999999999903;13,966480446927374;12,352941176470587;19730,0;16846,4615384615
15226;11,11111111111111;209,0;6,666666666666667;194,0;28,57142857142857;19,642857142857146;20470,0;19449,3333333333
15228;2,477490549676423;460,0;0,0;491,0;14,270010844016227;13,819095477386936;19860,0;16899,5
15229;0,0;81,0;0,0;82,99999999999989;21,21212121212121;12,857142857142856;;
15230;0,0;197,0;7,317073170731707;206,0;11,32075471698116;10,253920733451375;19420,0;17354,2857142857
15231;1,0526315789473684;602,0;1,0526315789473684;586,0000000000013;20,770877944325484;16,814159292035395;19540,0;17473,0
15232;5,934047548279583;225,0;2,083333333333333;246,0;15,148543345724146;15,555555555555555;19530,0;17689,0
15233;9,29520993998584;304,0;9,75609756097561;278,0;33,28158480966262;31,0;22990,0;21475,652173913
15234;3,8461538461538463;330,0;7,692307692307692;318,0;24,609375;21,73913043478261;21520,0;19504,8888888889
15235;3,260869565217391;568,0;2,083333333333333;592,0;19,310344827586206;17,647058823529413;20550,0;18498,0
15236;6,363636363636363;602,0;5,3097345132743365;610,0;23,517786561264824;19,556115287651803;20540,0;19294,4
15237;3,7037037037036993;170,0;3,3333333333333335;168,0;23,076923076923052;17,424242424242426;22270,0;21403,3333333333
15238;0,0;127,0;3,0303030303030303;126,0;13,91304347826087;12,93103448275862;21270,0;17677,3333333333
15240;5,612210644006431;172,0;0,0;180,0;17,41991879438557;15,950920245398773;17010,0;13848,0
15241;0,0;48,0;0,0;51,0;10,526315789473683;12,195121951219512;;
15242;5,263157894736842;101,0;0,0;105,0;25,925925925925924;20,930232558139537;;15844,0
15243;2,3989738323440064;482,0;0,0;515,0;13,642907872508946;11,358186321293347;17780,0;15922,7777777778
15244;2,574244928211214;468,0;3,3333333333333335;477,0;17,603545137324637;18,260869565217394;19790,0;16925,0
15245;0,0;250,0;4,651162790697675;240,0;19,5865876733518;21,08108108108108;22440,0;19951,2
15246;2,631578947368421;239,0;2,5;248,0;14,285714285714285;9,62566844919786;18770,0;16278,5
15247;40,00000000000004;23,0;25,0;23,0;36,84210526315799;38,88888888888889;;
15248;5,617977528089887;563,0;3,1914893617021276;561,0;22,632794457274827;15,964523281596454;20260,0;18674,6666666667
15249;0,0;60,0;18,18181818181818;69,0;20,37037037037037;14,516129032258062;;
15250;0,0;511,0;1,1235955056179776;502,0;14,797136038186157;11,463414634146343;19820,0;17050,0
15251;0,0;134,0;0,0;137,0;14,953271028037454;10,92436974789916;17640,0;15936,0
15252;7,352941176470589;404,0;5,714285714285714;414,0;23,52941176470588;22,392638036809817;22050,0;19988,0
15253;0,0;65,0;0,0;67,0;7,2727272727272725;6,666666666666667;;
15254;0,0;120,0;0,0;116,0;19,801980198019855;11,76470588235294;17930,0;16256,1904761905
15255;3,686635944700461;1269,0;6,382978723404255;1183,0;26,068821689259646;24,426605504587155;22290,0;20094,7619047619
15256;0,0;56,0;0,0;62,99999999999976;26,31578947368421;17,543859649122805;;
15257;0,0;127,0;4,0;143,0;18,51851851851853;17,69911504424779;16630,0;17177,3333333333
15258;3,429690781472789;1862,0;2,889003553199915;1916,9999999999927;23,1162934353981;18,816399143278506;20900,0;18982,6666666667
15259;2,3483100033980375;241,0;1,9230769230769231;275,0000000000012;19,67581670499988;17,258883248730967;18250,0;16636,8
15260;0,0;107,0;0,0;110,0;24,242424242424242;18,36734693877551;;15462,0689655172
15261;4,863033062614408;827,0;2,2346368715083798;836,0;19,754648678355867;15,601783060921248;22040,0;19896,0
15262;1,1062081481061155;563,0;4,761904761904764;534,0000000000015;24,654195250159017;20,707070707070713;21900,0;20686,6666666667
15263;5,263157894736842;119,0;0,0;134,0;20,43010752688172;14,150943396226415;18850,0;17221,4202898551
15264;0,0;268,0;6,779661016949152;257,0;18,06543502458847;15,09433962264151;19570,0;16663,5
15265;3,381174527303292;1632,0;2,8719813588237946;1778,0;12,497948559410785;9,792896958167653;20480,0;18470,9523809524
15266;10,019493225176053;565,0;6,741573033707864;560,0000000000006;27,49180343578101;23,923444976076556;22770,0;19572,6666666667
15267;7,912177663469179;4329,0;6,0709564091104;4121,0;30,42673524207818;26,028041791082646;23100,0;21260,0
15268;3,9030552547497903;1268,0;4,248177195288356;1275,0;16,418886261997855;15,533833907028475;21110,0;18602,9166666667
15269;0,0;129,0;0,0;126,0;19,8275862068966;7,476635514018691;19560,0;16544,0
16001;0,0;507,0;0,0;483,0;15,998757990043849;12,709832134292565;18210,0;16388,1081081081
16002;2,3236415903523913;526,0;1,2475076960001428;527,0;19,791223460862565;14,505432044284927;18270,0;18313,4375
16003;2,868257319137238;859,0;2,3255813953488373;841,0000000000007;16,178950120790894;15,259740259740262;19930,0;18396,6666666667
16005;3,2170215589889564;1595,0;2,98124971122595;1093,0;13,824382405528842;8,701172765883761;19260,0;17906,5217391304
16007;1,2091425239000795;469,0;2,197802197802198;492,0;17,070104338356458;15,58139534883721;17890,0;17047,0
16008;5,860718270452157;306,0;1,4705882352941175;343,0;17,553102035534486;17,2;19490,0;19122,0555555556
16009;1,3569888459724875;379,0;1,639344262295082;372,0;14,315833816666506;13,680781758957655;18260,0;16357,5
16011;5,243381090027713;563,0;7,028112449799197;587,0;23,804627748199245;19,495412844036696;22640,0;20633,8461538462
16012;4,768022184030428;498,0;4,761904761904762;510,0;15,573474217021396;16,187989556135772;23160,0;20845,3333333333
16013;1,382843400488877;313,0;1,3333333333333335;361,0;17,22556575599608;15,972222222222223;22790,0;20819,5833333333
16014;0,0;133,0;0,0;135,0;23,529411764705916;17,021276595744684;20580,0;18704,2857142857
16015;9,737185209480781;41406,999999999985;9,259280001987635;41954,999999999985;34,49489252602619;29,032993724373963;19120,0;17754,2857142857
16016;2,6495332181921514;825,0;0,0;846,9999999999972;16,648063642508486;13,86861313868613;21210,0;18922,3333333333
16018;7,211912685049994;704,0;6,578947368421054;734,0;22,073851690199714;16,515426497277677;25200,0;21850,0
16019;3,940947681867551;1265,0;4,23728813559322;1204,0;25,81526812374202;19,84732824427481;22310,0;20653,0
16020;4,6875;329,0;6,082112909444325;400,0;34,883720930232556;40,23983263054021;18060,0;16294,6666666667
16023;4,2105263157894735;574,0;5,882352941176471;337,0;20,770877944325484;14,84375;18750,0;17925,1666666667
16024;3,7022375495165445;518,0;9,615384615384615;519,0;26,462756623253693;22,337662337662334;21200,0;20482,0
16025;1,8185733374367887;1235,0;2,187832976808471;1291,9999999999948;17,834331738137905;14,076555627690773;19060,0;17007,0
16026;8,26086956521739;1371,0;8,715596330275229;1330,0;30,71090047393365;24,85328965001694;24420,0;22202,7777777778
16027;4,166666666666662;130,0;9,25925925925926;126,0;16,66666666666672;12,380952380952381;20110,0;17607,5
16028;3,361344537815126;4751,0;5,229488901934333;4729,999999999979;20,87912087912088;17,205237155081406;19330,0;17990,6451612903
16029;8,108108108108109;225,0;2,7027027027027026;240,0;14,814814814814813;12,429378531073446;19250,0;16998,0
16030;5,610286088771731;1063,0;3,0156815440289506;1003,0;21,33195394068305;19,469026548672566;22270,0;21226,6666666667
16031;7,922069099431544;409,0;5,016722408026756;396,0;26,34211505072821;26,910299003322258;22340,0;20473,3333333333
16032;10,005254607669077;517,0;1,8181818181818181;541,0000000000018;19,53417426610252;17,647058823529406;22180,0;19162,8571428571
16034;4,0;145,0;0,0;153,0;18,64406779661017;7,874015748031496;18440,0;16005,0
16035;0,0;197,0;0,0;250,0;14,813086062519382;13,94230769230769;17390,0;18111,6
16036;2,260069378365907;291,0;2,127659574468085;302,0000000000007;24,08961205320867;25,48076923076923;21740,0;19660,6666666667
16037;4,545454545454562;140,0;3,7037037037037033;160,0;23,333333333333307;21,774193548387096;19260,0;15833,5
16038;3,5884820442947962;307,0;1,3333333333333333;328,0;17,982051281489746;15,328467153284672;18430,0;16482,0
16039;0,0;472,0;5,167958656330749;482,0;14,401982551793207;11,977715877437326;20730,0;18261,8076923077
16040;0,0;310,0;3,3911172302458596;322,00000000000057;22,531412816410374;18,15642801198443;20130,0;17604,0
16041;0,0;113,0;0,0;117,0;7,291666666666698;8,333333333333334;17710,0;16016,3333333333
16042;0,0;108,0;0,0;138,0;17,17171717171717;13,445378151260504;21360,0;19612,7916666667
16044;5,555555555555555;209,0;8,108108108108107;228,0;25,609756097560975;24,043715846994534;19530,0;18277,4487179487
16045;8,771929824561402;369,0;10,526315789473683;367,00000000000057;20,53231939163498;19,6969696969697;23210,0;21541,3333333333
16046;3,607123245168601;997,0;7,800312012480499;774,0;16,636101264288843;16,50485436893204;19750,0;17711,1538461538
16047;2,430418810932851;287,0;3,846153846153846;283,0;25,57851513393991;20,888888888888886;18480,0;18798,0
16048;0,0;127,0;0,0;135,0;16,82242990654203;13,793103448275861;16970,0;16241,2222222222
16049;6,285068139863281;368,0;2,941176470588235;400,0;25,71605979211346;17,133956386292834;18870,0;18109,0
16050;2,4390243902439024;247,0;2,1739130434782608;262,0;16,161616161616163;15,763546798029557;21800,0;20308,2608695652
16052;0,0;235,0;4,4444444444444455;257,0;16,50485436893204;12,053571428571429;19630,0;17892,5
16053;4,761904761904784;120,0;0,0;119,0;14,141414141414147;9,278350515463918;18460,0;17186,1904761905
16054;0,0;175,0;0,0;154,0;20,138888888888857;13,432835820895523;17280,0;16582,6666666667
16055;0,6699968399749686;884,0;5,978260869565217;923,0;22,36679126101534;21,8978102189781;21580,0;19732,8571428571
16056;6,164383561643835;884,0;3,825094101674219;851,0;25,290697674418606;22,294142877281136;23790,0;22301,2
16057;3,6994473524102367;322,0;1,893939393939394;326,0;20,241500441616452;16,141732283464567;22540,0;20894,0
16058;6,667233931792224;1405,0;8,108108108108107;1477,999999999994;28,219191775876013;23,167420814479637;25780,0;22007,6
16059;0,0;166,0;0,0;190,0;15,921068181579805;9,55458233439239;15870,0;15069,7826086957
16060;1,3064672882348212;449,0;1,8919943956788798;521,0;15,799322045731634;10,531511540279407;21910,0;19600,4347826087
16061;4,083536983319888;4222,0;5,4646255571632185;4278,999999999989;22,863128140938233;19,36594506662661;22950,0;20532,0869565217
16062;5,882352941176476;128,0;4,761904761904762;118,0;19,54022988505756;13,4020618556701;19610,0;19669,4444444444
16063;0,0;161,0;0,0;162,0;24,822695035460992;12,878787878787879;19360,0;18080,6666666667
16064;1,7309119736834435;1110,0;1,6648217065024549;1061,0;19,938527100246038;16,33901542904434;20540,0;17530,5
16065;0,0;626,0;3,0071203649559104;670,0;12,95789176769169;9,882337208045893;16580,0;15325,3333333333
16066;1,2383545871690949;462,0;4,6082949308755765;493,0;16,735889236903624;18,097447795823665;18390,0;16806,3333333333
16067;8,222208315648178;464,0;6,666666666666667;469,0;23,803829242888046;21,77650429799426;21000,0;19515,1515151515
16068;2,999141785541317;571,0;2,1834061135371177;569,0;16,38057805438097;12,307692307692308;18580,0;16188,6666666667
16069;0,0;385,0;3,5294117647058822;429,0;13,221329692390201;11,501597444089457;20710,0;17874,1666666667
16070;2,8879203597612255;1561,0;4,040404040404041;1693,0;15,142409085622651;13,25126719768284;19120,0;18388,3333333333
16071;0,0;598,0;1,0224948875255624;568,0;16,75742145003323;11,791383219954648;19800,0;17835,0
16072;6,48102358762179;513,0;1,0416760980799347;508,9999999999995;21,062106356997575;16,309847238678813;20770,0;19802,380952381
16073;1,94544180438221;1786,0;1,8738288569643973;1788,0;10,634904705166054;8,649367930805056;17570,0;16938,1666666667
16074;3,651449216909656;336,0;2,0;324,0;16,844804747972823;15,6;20550,0;19549,5
16075;2,500000000000008;241,0;0,0;259,0000000000006;26,627218934911305;27,173913043478258;21610,0;20812,380952381
16076;3,1055900621118013;879,0;2,943964226311937;922,9999999999968;13,784135240572171;11,035158553004473;19440,0;17650,0
16077;7,133226748485414;482,0;3,8834951456310685;528,999999999999;27,023841960664193;23,809523809523807;22910,0;21504,7619047619
16078;7,731462482271138;5155,0;7,849181277280525;5251,0;26,87315209904305;22,682684777101837;24100,0;22013,8095238095
16079;3,1182940884332893;356,0;1,785487079492262;311,0;20,26414287008874;21,31639506176933;20950,0;19051,9047619048
16081;3,225806451612898;215,0;2,3255813953488373;224,00000000000068;18,86913474087187;13,253012048192769;20930,0;17858,0952380952
16082;0,9170970010707667;667,0;6,788363721574537;718,9999999999985;23,240562159921684;20,484838355937526;19880,0;18796,6666666667
16083;3,6481379811176122;338,0;1,6835016835016834;357,0;19,92918250220812;15,24822695035461;18650,0;16685,3333333333
16084;3,4244890884834076;338,0;1,666666666666667;371,9999999999988;21,881702648909194;21,01449275362319;19890,0;18438,0
16085;3,435114503816794;3100,0;2,7235153462001636;3038,999999999993;17,592217267936768;15,151080903922587;19250,0;17777,3333333333
16086;1,3513513513513513;857,0;1,342281879194631;872,0;15,18624641833811;9,604433787343257;19910,0;18922,380952381
16087;3,846153846153857;144,0;4,166666666666667;161,00000000000065;10,93749999999996;12,605042016806726;16520,0;16935,3333333333
16088;3,864396120303664;1097,0;5,286343612334801;1110,0;19,61164940459234;16,037735849056602;23110,0;21356,3333333333
16089;4,845953598067938;3766,0;4,8675327686753835;3612,0;18,027352742478207;14,15146594696404;22430,0;20873,3333333333
16090;4,420236639244051;3546,0;4,052423694168754;3474,0;21,186544789471768;17,469011514088685;20540,0;19232,6666666667
16091;10,344827586206899;172,0;4,878048780487805;184,0;21,58273381294957;18,120805369127517;19790,0;18167,9166666667
16093;4,607262311750537;1575,0;4,313725490196078;1534,0;22,872224424985205;18,812709030100336;21420,0;19547,2222222222
16095;0,0;128,0;0,0;141,0;22,807017543859647;22,6890756302521;22380,0;18762,8571428571
16096;1,3755929832926008;420,0;3,4883720930232567;408,0;17,321122091045588;17,109144542772864;18410,0;15986,6666666667
16097;4,959896444166609;2293,0;3,368615186760906;2453,0;19,813055077931395;15,704588778708603;23170,0;21339,0
16098;0,0;139,0;0,0;128,0;17,69911504424788;16,96428571428571;24740,0;20589,6
16099;8,175980038792934;223,0;2,5;202,99999999999943;18,804261865118505;14,838709677419354;21660,0;19753,5
16100;1,5151515151515151;775,0;1,6393442622950818;750,0000000000014;15,670436187399032;11,952861952861953;21200,0;18982,7777777778
16101;5,454545454545454;1064,0;8,666666666666666;1001,0;27,77053455019557;22,90502793296089;23020,0;21046,1904761905
16102;7,196248443693892;18606,0;6,4112466965989015;18716,999999999996;27,740281568463104;24,04089258541292;21000,0;18941,6666666667
16103;0,0;122,0;0,0;125,0;16,037735849056624;14,423076923076925;16480,0;14347,3333333333
16104;6,860567306641532;468,0;8,51063829787234;466,0;15,178687510516347;16,666666666666664;21960,0;18897,6
16105;6,715152445441637;616,0;3,9603960396039604;589,0;23,614672690996848;20,26431718061674;20100,0;17978,6666666667
16106;2,298156239817448;2720,0;4,617375948916914;2728,0;16,754550449482007;15,675144352569795;20530,0;19196,6666666667
16107;1,2270641207412063;541,0;10,046728971962617;529,0;19,732556757169974;15,424164524421593;21170,0;19235,0
16108;3,9999999999999836;130,0;5,882352941176472;157,0;17,475728155339844;13,157894736842108;19580,0;18056,6666666667
16109;4,292281708737643;751,0;2,7166609050401016;707,0;18,588882100468414;16,376217353868096;20050,0;17948,6666666667
16110;4,14530621193529;776,0;1,234567901234568;414,0;17,454317137441443;17,933130699088146;19380,0;17958,6666666667
16111;10,714285714285756;174,0;9,09090909090909;206,0000000000005;23,287671232876768;17,177914110429445;19490,0;15974,2857142857
16112;0,0;57,0;0,0;55,0;26,666666666666668;24,0;;
16113;3,535616911579415;7742,000000000001;4,721783676641101;7636,000000000013;19,684769557994088;19,37851484902677;20260,0;18954,0
16114;15,999999999999906;167,0;3,8461538461538463;158,0;22,90076335877854;13,432835820895523;18140,0;18076,0
16116;4,313490501094792;381,0;4,4444444444444455;448,9999999999987;20,81840799830928;19,411764705882355;22410,0;19379,3333333333
16117;14,285714285714285;120,0;0,0;122,0;16,831683168316832;16,129032258064516;19040,0;17578,5714285714
16118;4,347826086956527;135,0;0,0;149,0;13,675213675213627;13,223140495867769;18100,0;15495,0434782609
16119;4,327499806437303;1356,0;1,8315018315018317;1329,0;21,553337982611193;18,817733990147783;20670,0;19787,5
16120;10,291386335971069;1521,0;8,44205679201842;1511,0;31,3301632148668;27,397260273972602;24050,0;21953,6
16121;1,4259889086245625;434,0;7,042253521126761;469,0;22,851797822184356;20,977011494252874;21680,0;19583,8461538462
16122;0,0;138,0;5,88235294117647;159,0;12,19512195121947;10,483870967741936;16360,0;18568,0
16123;2,3255813953488373;483,0;1,1904761904761905;498,0;26,153846153846157;23,2;22270,0;20286,1111111111
16124;4,73563385974063;558,0;3,9603960396039604;589,0;15,586396075684616;11,377245508982035;18460,0;16332,0
16125;0,0;268,0;6,521739130434782;256,0;19,63470319634703;17,535545023696685;19480,0;18590,6666666667
16127;5,000000000000005;94,0;4,545454545454546;102,0;11,494252873563227;13,793103448275861;21430,0;18451,5
16128;0,0;169,0;2,3247789459381134;218,0;9,912784374757749;14,12758576854908;19210,0;15416,3333333333
16130;3,225806451612903;183,0;0,0;192,99999999999932;13,664596273291925;10,96774193548387;19700,0;19555,3333333333
16131;2,4054107485105463;501,0;3,579952267303103;510,0;16,82272141409314;16,625916870415647;20490,0;18440,0
16132;2,3599238896970625;996,0;1,9051952278340198;947,000000000004;13,194209373540652;10,661207243891283;19780,0;19260,4
16133;3,2258064516129124;199,0;8,571428571428571;203,0;25,50335570469805;24,18300653594771;25080,0;20750,0
16134;1,7829236338939256;1013,0;1,3513513513513513;1048,0;12,70787022258228;12,135922330097088;20090,0;18325,3333333333
16135;3,570545519035917;312,0;8,0;292,0;21,753369825312454;15,637860082304528;20870,0;18790,6666666667
16136;4,9527440589075065;572,0;6,7669172932330826;638,9999999999987;16,723381793366105;13,821138211382115;21180,0;18864,6666666667
16137;3,8764101842479595;303,0;8,16326530612245;297,0;18,556797060320225;17,142857142857146;20060,0;19011,3333333333
16138;8,60215053763441;3865,0;7,110619474320916;3682,0;27,464788732394368;26,774859526874057;22720,0;21445,7142857143
16139;11,436799974993727;239,0;3,7767921730799703;249,9999999999989;33,31553438797207;19,340141507803096;24810,0;21260,0
16140;1,2546176682124381;436,0;4,3478260869565215;416,0;20,358475953824755;19,29260450160772;20910,0;18125,7692307692
16141;8,73030810631231;322,0;2,6315789473684212;341,0;19,435769185573527;20,848056537102476;21640,0;19658,6666666667
16142;2,7777777777777777;205,0;0,0;198,0;21,11111111111111;17,857142857142858;20210,0;18607,8260869565
16143;5,554061256417386;704,0;6,818181818181819;659,0;23,261431366641872;23,694779116465863;20530,0;20019,6666666667
16144;0,0;428,0;2,5974025974025974;382,0;13,462259275625254;12,337662337662337;18990,0;17901,0
16145;5,397848131068806;641,0;0,819672131147541;612,9999999999983;23,004281519077615;20,697167755991288;24170,0;22253,0769230769
16146;8,562828201324898;2124,0;8,311688311688311;1971,000000000008;29,696367275704556;25,630252100840334;24300,0;21905,7142857143
16147;10,0;259,0;6,382978723404256;262,0;19,696969696969695;17,733990147783256;20310,0;18756,0
16148;4,318701851040369;999,0;5,8371249294695335;979,0000000000006;27,152712242301767;25,1778173028748;21770,0;19163,8888888889
16150;6,349907696696433;1589,0;5,988023952095809;1616,000000000008;18,22091750913688;16,454689984101748;23810,0;22039,0476190476
16151;4,216789660349046;886,0;4,551365409622886;900,0;19,769252910322777;16,546762589928058;23700,0;21537,8571428571
16152;6,736012487092307;719,0;3,3557046979865772;715,0;16,620021218414024;16,637168141592923;25590,0;22670,0
16153;4,736842105263158;1171,0;1,9421278597498808;540,9999999999986;24,266365688487586;17,037885497252546;23110,0;19969,0555555556
16154;6,740492739211533;6017,000000000008;5,6551595010609015;5907,0;27,34291841273896;23,119672750398202;20630,0;19418,2608695652
16155;0,0;105,0;0,0;120,0;11,627906976744184;6,521739130434782;;18082,6666666667
16157;0,0;156,0;7,142857142857142;165,0;27,536231884057973;23,571428571428573;19260,0;15474,6428571429
16158;3,6587615060460354;305,0;5,454545454545454;319,0;22,545344557862016;22,529644268774703;18240,0;17457,1428571429
16160;2,5;485,0;1,2345679012345678;474,0;17,232375979112273;16,666666666666664;22600,0;19579,3333333333
16161;0,0;163,0;0,0;159,0;12,295081967213115;10,317460317460316;17400,0;15286,0
16162;3,125;183,0;0,0;182,0;17,763157894736842;15,436241610738255;21350,0;19866,6666666667
16163;3,2991351307308805;1152,0;4,2062952905647375;1036,0;22,52049663404141;21,197210698507515;21640,0;21379,6666666667
16164;0,0;241,0;2,272727272727273;242,0;15,592979255646162;12,01923076923077;16570,0;15696,6666666667
16165;6,1412289693827935;376,0;6,557377049180327;378,0000000000012;19,112189259104476;13,636363636363635;20810,0;19835,75
16166;6,485219610668698;5633,0;6,100476663936156;5412,0;26,061571265822487;22,875956938184217;21360,0;20288,3870967742
16167;2,3776110175788236;4447,0;4,762131470943464;4448,0;19,09932145247719;16,077202676629497;21100,0;19270,0
16168;4,401045449427158;816,0;9,090909090909092;776,999999999997;24,09387521106503;21,196581196581192;22820,0;20389,2
16169;6,206370315204083;569,0;4,04040404040404;600,0000000000006;28,612605463617157;24,631578947368425;24450,0;21643,0769230769
16170;5,633802816901409;395,0;0,0;395,0;23,511904761904763;21,07520406780665;18780,0;17919,0
16171;5,555555555555555;652,0;4,629629629629629;660,0000000000022;24,466019417475728;20,66276803118908;23220,0;19863,3333333333
16173;0,0;181,0;2,5;197,00000000000065;11,643835616438382;12,751677852348992;18870,0;16015,2
16174;8,501848272717535;516,0;2,127659574468085;511,0;21,136040846898315;19,662921348314608;22390,0;19942,0
16175;3,587443946188341;1371,0;4,3097570731038894;1391,0;22,30769230769231;15,631968775842111;20100,0;18022,0
16176;1,8079922635575754;299,0;0,0;338,0;18,73391122973003;16,602316602316602;20620,0;19409,5
16177;0,0;118,0;0,0;109,0;19,780219780219785;21,34831460674157;25060,0;21417,2380952381
16178;0,0;187,0;0,0;171,99999999999935;23,448275862068964;18,320610687022903;23830,0;19420,0
16180;2,192890634219785;247,0;0,0;236,0;24,776162992474745;22,84263959390863;18920,0;18274,0
16181;2,1929993481374894;521,0;0,0;557,0;13,914834406480885;13,10344827586207;18760,0;17302,3333333333
16182;1,3888888888888888;444,0;0,0;491,0;17,534246575342465;17,972307262073393;15980,0;15136,5
16183;3,7037037037037033;173,0;3,125;183,0;17,36111111111111;17,647058823529413;19110,0;17215,3333333333
16184;0,0;86,0;10,0;92,99999999999989;13,8888888888889;20,987654320987655;;
16185;3,4482758620689555;154,0;3,0303030303030303;162,0;12,970110143885599;14,84375;20580,0;16274,5
16186;2,236597178731314;712,0;4,008016032064128;606,0;17,715665705973468;18,837675350701403;21660,0;19331,1111111111
16187;6,764751503088591;2096,0;7,04659342628725;2092,0;24,367264251039334;21,653853064730296;23070,0;21676,6666666667
16188;0,0;339,0;0,0;340,0;20,92514360308267;14,885496183206106;18000,0;16874,0
16189;0,0;254,0;1,96078431372549;247,00000000000085;20,010257818304876;15,135135135135139;18190,0;16798,0
16190;0,0;186,0;0,0;209,0;16,12903225806458;13,953488372093023;18670,0;16998,6666666667
16191;7,142857142857142;181,0;7,6923076923076925;169,0;15,328467153284672;14,393939393939394;20420,0;19130,0
16192;2,967956701698637;3867,0;1,6352761815067114;2505,0000000000105;14,569104989407421;9,865685132691906;19180,0;17166,0
16193;5,704034343756832;991,0;3,0;1026,0;15,675970218850493;16,230366492146597;22990,0;20828,5714285714
16194;0,0;110,0;0,0;96,0;14,942528735632191;12,790697674418606;19000,0;17691,3333333333
16195;4,175869941853808;294,0;1,5873015873015854;293,0;12,537018648588848;9,905660377358492;18510,0;16048,0
16196;0,0;720,0;3,771254480422443;725,0;14,132682637147168;10,865531797577038;19870,0;18956,6666666667
16197;5,555555555555555;114,0;3,3333333333333335;136,0;13,043478260869565;10,1010101010101;19270,0;17318,3333333333
16198;4,691935328815209;459,0;2,8169014084507045;428,0;24,25292148184173;20,845921450151057;20810,0;19170,1884057971
16199;6,075994947196605;3223,0;6,638708037406131;3074,000000000005;27,881883370458922;23,645781598627305;23510,0;21814,6153846154
16200;4,0397462647234335;481,0;2,247191011235955;465,0;17,7553151573128;13,09192200557103;21180,0;19818,6666666667
16203;0,0;119,0;0,0;93,0;13,684210526315832;5,617977528089887;18370,0;16456,6666666667
16204;3,286384976525822;1282,0;2,380952380952381;435,00000000000176;19,133937562940584;16,50793650793651;21640,0;20391,1111111111
16205;0,9320663601302003;535,0;0,8333333333333334;588,999999999998;16,14347679226694;15,283842794759824;17160,0;16610,0
