Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
07117,Lablachère,2.0,LNC,M,LAPORTE,Jean-Pierre,"LABLACHERE, AU COEUR DU TERRITOIRE",14.0,0.0,6.0,380.0,23.93,40.13,yes
07117,Lablachère,1.0,LNC,M,TOUREL,Jean-Luc,ENSEMBLE POUR LABLACHERE,2.0,0.0,1.0,251.0,15.81,26.5,no
07191,Rochemaure,3.0,LNC,M,FAURE,Olivier,ROCHEMAURE AVEC VOUS,15.0,0.0,3.0,467.0,26.89,53.62,yes
07191,Rochemaure,2.0,LNC,M,CUNY,Pierre-Yves,VIVRE ROCHEMAURE,2.0,0.0,0.0,176.0,10.13,20.21,no
07191,Rochemaure,1.0,LNC,M,PETTIGIANI,Michel,ROCHEMAURE NOTRE PROJET,2.0,0.0,0.0,228.0,13.13,26.18,no
07259,Saint-Just-d'Ardèche,1.0,LNC,F,PUJUGUET-GUIGUE,Brigitte,UNISSONS NOUS POUR SAINT JUST D'ARDECHE,15.0,0.0,2.0,438.0,34.9,51.71,yes
07259,Saint-Just-d'Ardèche,2.0,LNC,M,PRADIER-LAGET,Jérôme,AVANÇONS ENSEMBLE POUR SAINT JUST D'ARDECHE,4.0,0.0,1.0,409.0,32.59,48.29,no
07324,Tournon-sur-Rhône,1.0,LDVD,M,SAUSSET,Frédéric,TOURNON VILLE DE DEMAIN,24.0,0.0,9.0,1416.0,19.41,40.09,yes
07324,Tournon-sur-Rhône,3.0,LDVG,M,GUICHARD,Pierre,TOURNON EN COMMUN,6.0,0.0,2.0,1334.0,18.28,37.77,no
07324,Tournon-sur-Rhône,2.0,LDVC,M,DIAZ,Pascal,Mieux Vivre à Tournon,3.0,0.0,1.0,782.0,10.72,22.14,no
07341,Villeneuve-de-Berg,4.0,LNC,F,DUBOIS,Sylvie,DESSINE MOI VILLENEUVE,16.0,0.0,7.0,444.0,22.35,36.6,yes
07341,Villeneuve-de-Berg,3.0,LNC,F,ESCLANGON,Isabelle,VILLENEUVE DE BERG POUR VOUS ET AVEC VOUS,1.0,0.0,0.0,119.0,5.99,9.81,no
07341,Villeneuve-de-Berg,1.0,LNC,F,DUSSOL,Roxane,AGISSONS ENSEMBLE,3.0,0.0,2.0,336.0,16.91,27.7,no
07341,Villeneuve-de-Berg,5.0,LNC,M,AUDIGIER,Christian,S'INVESTIR POUR L'AVENIR,3.0,0.0,1.0,314.0,15.8,25.89,no
07346,Viviers,2.0,LDVD,M,LAVIS,Christian,VIVIERS AU COEUR,6.0,0.0,1.0,653.0,23.46,44.24,no
07346,Viviers,3.0,LRN,F,PORQUET,Céline,Un nouveau souffle pour Viviers,1.0,0.0,0.0,128.0,4.6,8.67,no
07346,Viviers,4.0,LDIV,F,MATTEI,Martine,Martine MATTEI 2020 LE RENOUVEAU ENSEMBLE !,20.0,0.0,5.0,695.0,24.97,47.09,yes
08067,Blagny,1.0,LNC,M,COEN,Jean-Jacques,VIVONS NOTRE VILLAGE,3.0,0.0,1.0,152.0,17.92,39.9,no
08067,Blagny,3.0,LNC,M,LUKOWSKI,Théodor,DEFENSE DES INTERETS COMMUNAUX,12.0,0.0,2.0,229.0,27.0,60.1,yes
08090,Carignan,2.0,LNC,F,DRION,Estelle,CARIGNAN DEMAIN,3.0,0.0,1.0,261.0,12.74,29.63,no
08090,Carignan,3.0,LNC,M,DASSIMY,Alain,"CARIGNAN, CONTINUONS ENSEMBLE",18.0,0.0,6.0,442.0,21.58,50.17,yes
08090,Carignan,1.0,LNC,M,VIZCAINO,Edouard,CARIGNAN ENSEMBLE,2.0,0.0,1.0,178.0,8.69,20.2,no
08139,Deville,3.0,LNC,M,COSENZA,Dominique,DEVIL'LIENS,12.0,0.0,2.0,216.0,30.77,57.91,yes
08139,Deville,1.0,LNC,F,LEMPEREUR,Christine,DEVILLE A VENIR,3.0,0.0,0.0,131.0,18.66,35.12,no
08139,Deville,2.0,LNC,M,NICOLAS,Daniel,DEVILLE L'AUTRE CHOIX,0.0,0.0,0.0,26.0,3.7,6.97,no
08174,Floing,3.0,LNC,F,MEURIE,Dominique,FLOING NOUVEL HORIZON,0.0,0.0,0.0,58.0,3.41,5.88,no
08174,Floing,1.0,LNC,F,LESSERTISSEUR,Martine,FLOING PASSION,15.0,0.0,1.0,553.0,32.55,56.09,yes
08174,Floing,2.0,LNC,F,FRANKINET BIDOT,Catherine,"Floing pour demain, avec vous !",4.0,0.0,0.0,375.0,22.07,38.03,no
08190,Givet,4.0,LDVD,M,ITUCCI,Robert,Servir Givet Génération 2020,21.0,0.0,7.0,911.0,21.44,38.6,yes
08190,Givet,2.0,LDVD,M,VISCARDY,Eric,GIVET AVEC VOUS,4.0,0.0,1.0,692.0,16.28,29.32,no
08190,Givet,1.0,LDIV,M,VERGÉ,Julien,GIVET ENSEMBLE,4.0,0.0,2.0,757.0,17.81,32.08,no
08298,Montcy-Notre-Dame,3.0,LNC,M,GIBARU,Bernard,"MONTCY NOTRE DAME, NOTRE VILLAGE, NOTRE FORCE",4.0,0.0,0.0,357.0,28.27,43.22,no
08298,Montcy-Notre-Dame,2.0,LNC,M,LAURENT,Christophe,DEMAIN MONTCY VILLAGE VIVANT,15.0,0.0,1.0,418.0,33.1,50.61,yes
08298,Montcy-Notre-Dame,1.0,LNC,M,LOUVRIER,Dominique,CONSTRUIRE ET AVANCER AVEC LES MONTCEENS,0.0,0.0,0.0,51.0,4.04,6.17,no
08346,Prix-lès-Mézières,2.0,LNC,M,LEON,Patrick,PROCHES DE VOUS,3.0,0.0,0.0,229.0,19.49,37.66,no
08346,Prix-lès-Mézières,3.0,LNC,M,SERGEANT,Patrick,EXPRESSION LIBRE PRIX LES MEZIERES,1.0,0.0,0.0,118.0,10.04,19.41,no
08346,Prix-lès-Mézières,1.0,LNC,M,DEDION,Bruno,L'AVENIR A TOUT PRIX,11.0,0.0,1.0,261.0,22.21,42.93,yes
08362,Rethel,1.0,LDVD,M,AFRIBO,Joseph,SERVIR RETHEL,23.0,0.0,14.0,1325.0,27.59,54.64,yes
08362,Rethel,3.0,LDVD,M,AVERLY,Renaud,RETHEL AVENIR,6.0,0.0,4.0,1100.0,22.91,45.36,no
08363,Revin,1.0,LDVG,M,LÉONARD,Christophe,REVIN ENSEMBLE Créons l'Avenir !,6.0,0.0,2.0,844.0,18.03,43.42,no
08363,Revin,5.0,LDVD,M,DURBECQ,Daniel,ENSEMBLE CONTINUONS PENSONS & VIVONS REVIN,23.0,0.0,7.0,1100.0,23.5,56.58,yes
08409,Sedan,4.0,LDVG,M,HERBILLON,Didier,100 % SEDAN,26.0,0.0,9.0,1670.0,17.36,53.99,yes
08409,Sedan,5.0,LDVD,M,BONHOMME,Bertrand,UNION POUR LE SEDANAIS,1.0,0.0,0.0,287.0,2.98,9.28,no
08409,Sedan,3.0,LDVD,F,BERTELOODT,Odile,CHANGEONS DE CAP !,6.0,0.0,2.0,1136.0,11.81,36.73,no
09157,Laroque-d'Olmes,1.0,LNC,M,GRACIA,Lucas,LAROQUE D'OLMES EN COMMUN,1.0,0.0,0.0,128.0,6.68,11.2,no
09157,Laroque-d'Olmes,2.0,LNC,M,SAYDAK,William,Laroque autrement,4.0,0.0,1.0,454.0,23.71,39.72,no
09157,Laroque-d'Olmes,3.0,LNC,M,LAFFONT,Patrick,NOÛS,14.0,0.0,5.0,561.0,29.3,49.08,yes
09225,Pamiers,3.0,LDVG,M,MEMAIN,Daniel,PAMIERS CITOYENNE,3.0,0.0,2.0,855.0,9.06,19.92,no
09225,Pamiers,2.0,LDVC,F,THIENNOT,Frédérique,PAMIERS AUTREMENT ENSEMBLE,24.0,0.0,15.0,1777.0,18.82,41.39,yes
09225,Pamiers,5.0,LDVD,M,TRIGANO,André,UNION POUR PAMIERS AVEC ANDRÉ TRIGANO,6.0,0.0,4.0,1661.0,17.59,38.69,no
09261,Saint-Girons,2.0,LDVG,M,VIGNEAU,Jean-Noël,"Saint-Girons, Force du Couserans",21.0,0.0,13.0,1031.0,22.97,43.17,yes
09261,Saint-Girons,1.0,LDVD,M,GONDRAN,Bernard,AGISSONS POUR SAINT GIRONS,1.0,0.0,0.0,213.0,4.74,8.92,no
09261,Saint-Girons,3.0,LSOC,M,TOURNÉ,Thierry,Un nouvel élan pour Saint-Girons,6.0,0.0,4.0,932.0,20.76,39.03,no
09261,Saint-Girons,4.0,LDVG,F,ANTRAS,Dominique,UNE VOLONTÉ CITOYENNE POUR SAINT-GIRONS,1.0,0.0,0.0,212.0,4.72,8.88,no
10034,Bar-sur-Seine,3.0,LNC,M,LEJEUNE,Pierre-Alcé,RENOUVEAU BARSEQUANAIS,4.0,0.0,2.0,365.0,20.52,40.42,no
10034,Bar-sur-Seine,4.0,LNC,M,HERVY,Claude,Rassemblement de gauche pour l'avenir de Bar surSeine,1.0,0.0,0.0,78.0,4.38,8.64,no
10034,Bar-sur-Seine,1.0,LNC,M,BARONI,Dominique,Ensemble dans l'action pour Bar sur Seine,18.0,0.0,7.0,460.0,25.86,50.94,yes
10321,La Rivière-de-Corps,2.0,LNC,F,SAUBLET SAINT-MARS,Véronique,"LA RIVIERE DE CORPS, VOTRE COMMUNE",5.0,0.0,0.0,520.0,18.66,42.24,no
10321,La Rivière-de-Corps,3.0,LNC,M,CHOMAT,Christophe,"ENSEMBLE, CREONS DEMAIN",18.0,0.0,1.0,711.0,25.51,57.76,yes
10362,Sainte-Savine,4.0,LDVC,M,BOSSUAT,Loïc,Ensemble pour Sainte-Savine,3.0,0.0,0.0,462.0,6.39,19.11,no
10362,Sainte-Savine,1.0,LDVG,M,MOSER,Alain,Saviplus 2020,6.0,0.0,1.0,810.0,11.21,33.51,no
10362,Sainte-Savine,5.0,LRN,M,CROQUET,Nicolas,Rassemblement National pour Sainte-Savine,1.0,0.0,0.0,212.0,2.93,8.77,no
10362,Sainte-Savine,2.0,LDIV,M,MAGLOIRE,Arnaud,ARNAUD MAGLOIRE 2020,23.0,0.0,4.0,933.0,12.91,38.6,yes
11069,Carcassonne,6.0,LDVD,M,LARRAT,Gérard,POUR CARCASSONNE AVEC GERARD LARRAT,32.0,0.0,29.0,5843.0,19.62,47.2,yes
11069,Carcassonne,5.0,LUG,F,RIVEL,Tamara,"""L'ENERGIE CITOYENNE POUR CARCASSONNE !""",8.0,0.0,7.0,4632.0,15.56,37.42,no
11069,Carcassonne,1.0,LRN,M,MONTAGNÉ,Edgar,RASSEMBLONS CARCASSONNE,3.0,0.0,3.0,1904.0,6.39,15.38,no
11129,Espéraza,2.0,LNC,M,FIEDOS,Johan,COOPERAZA,1.0,0.0,0.0,91.0,6.58,11.26,no
11129,Espéraza,4.0,LNC,M,SOULA,Christian,ENSEMBLE POUR TOUS A ESPERAZA,15.0,0.0,6.0,456.0,32.97,56.44,yes
11129,Espéraza,3.0,LNC,M,REVERTE,Georges,RENFORçONS LA DYNAMIQUE D'ESPERAZA !,3.0,0.0,1.0,261.0,18.87,32.3,no
11145,Fleury,1.0,LDIV,F,CADENA,Martine,ENSEMBLE POUR L'AVENIR,4.0,0.0,0.0,693.0,18.08,29.33,no
11145,Fleury,3.0,LDVD,F,BEAUDOUVI,Anne-Marie,RASSEMBLER POUR AGIR 2020,1.0,0.0,0.0,293.0,7.65,12.4,no
11145,Fleury,4.0,LDIV,M,MONTAGNIER,André-Luc,PRESERVER ET EMBELLIR,22.0,0.0,2.0,1377.0,35.93,58.27,yes
11203,Lézignan-Corbières,2.0,LDVD,M,FORCADA,Gerard,UN AUTRE LEZIGNAN OUI C'EST POSSIBLE,25.0,0.0,17.0,1772.0,23.97,50.13,yes
11203,Lézignan-Corbières,3.0,LDVG,M,MAIQUE,Michel,EXPERIENCE ET PROGRES POUR LEZIGNAN,8.0,0.0,5.0,1763.0,23.84,49.87,no
11206,Limoux,3.0,LDVD,M,BAC,Pierre,LIMOUX RENOUVEAU,4.0,0.0,3.0,789.0,13.09,24.65,no
11206,Limoux,4.0,LRN,M,RANCOULE,Julien,RASSEMBLEMENT POUR LIMOUX,3.0,0.0,2.0,566.0,9.39,17.68,no
11206,Limoux,2.0,LDVG,M,DURAND,Pierre,AGIR ENSEMBLE POUR LIMOUX,26.0,0.0,20.0,1846.0,30.63,57.67,yes
11258,Moussan,1.0,LNC,M,SCHEMBRI,Jean-Paul,"une équipe , une ambition pour Moussan.",3.0,0.0,0.0,329.0,20.2,33.81,no
11258,Moussan,4.0,LNC,M,BONNERY,Serge,MOUSSAN PASSIONNEMENT,2.0,0.0,0.0,190.0,11.66,19.53,no
11258,Moussan,2.0,LNC,M,MONIÉ,Jean-Marie Gérard,MOUSSAN 2020 FORCE ET SOLIDARITE,14.0,0.0,1.0,454.0,27.87,46.66,yes
11262,Narbonne,4.0,LVEC,F,THIVENT,Viviane,LES ROBIN.E.S,3.0,0.0,2.0,1863.0,4.77,13.12,no
11262,Narbonne,6.0,LDVD,M,MOULY,Didier,NOUVEAU NARBONNE 2020,33.0,0.0,23.0,6188.0,15.85,43.57,yes
11262,Narbonne,8.0,LDVG,M,SAINTE-CLUQUE,Nicolas,NARBONNE EN COMMUN,7.0,0.0,5.0,4890.0,12.52,34.43,no
11262,Narbonne,2.0,LRN,M,DARAUD,Jean-François,RASSEMBLEMENT NARBONNAIS,2.0,0.0,1.0,1261.0,3.23,8.88,no
11272,Palaja,2.0,LNC,M,LECINA,Thierry,PALAJA 2020: UNIS POUR REUSSIR,15.0,0.0,1.0,730.0,36.37,53.72,yes
11272,Palaja,4.0,LNC,M,CLARES,Thierry,Un Nouveau Souffle Pour PALAJA,4.0,0.0,0.0,629.0,31.34,46.28,no
12145,Millau,2.0,LDVC,M,RAMONDENC,Philippe,CAP 2020 au service de Millau,2.0,0.0,1.0,949.0,5.65,11.47,no
12145,Millau,1.0,LUG,F,GAZEL,Emmanuelle,MILLAU NATURELLEMENT,26.0,0.0,16.0,3685.0,21.92,44.54,yes
12145,Millau,4.0,LDVD,M,SAINT-PIERRE,Christophe,MILLAU EN ACTION,7.0,0.0,5.0,3639.0,21.65,43.99,no
12202,Rodez,1.0,LDVD,M,JULIEN,Serge,RODEZ ENSEMBLE AUTREMENT,3.0,0.0,2.0,938.0,6.28,18.18,no
12202,Rodez,2.0,LDVC,M,TEYSSEDRE,Christian,NOTRE PARTI C'EST RODEZ,28.0,0.0,17.0,2846.0,19.06,55.17,yes
12202,Rodez,3.0,LDVG,M,LEBRUN,Matthieu,RODEZ CITOYEN,4.0,0.0,2.0,1375.0,9.21,26.65,no
12208,Saint-Affrique,1.0,LSOC,M,FAUCONNIER,Alain,ENSEMBLE SAINT AFFRIQUE AU COEUR,6.0,0.0,4.0,1432.0,25.83,41.04,no
12208,Saint-Affrique,3.0,LLR,M,DAVID,Sébastien,ENVIES & RENOUVEAU,22.0,0.0,13.0,1602.0,28.89,45.92,yes
12208,Saint-Affrique,2.0,LDVC,M,RAYNAL,Loïc,"SAINT-AFFRIQUE, NOTRE ADN",1.0,0.0,1.0,455.0,8.21,13.04,no
12270,Sévérac d'Aveyron,1.0,LDIV,M,GROS,Edmond,SEVERAC CITOYEN,24.0,0.0,9.0,1307.0,38.79,61.74,yes
12270,Sévérac d'Aveyron,2.0,LDIV,F,BRUNET BEDEL,Mélanie,LE SEVERAGAIS AUTREMENT,5.0,0.0,2.0,810.0,24.04,38.26,no
13001,Aix-en-Provence,1.0,LUD,F,JOISSAINS-MASINI,Maryse,LA PASSION D'AIX,40.0,0.0,13.0,12963.0,14.4,43.53,yes
13001,Aix-en-Provence,10.0,LREM,F,PETEL,Anne-Laurence,AIX AU COEUR,9.0,0.0,2.0,9565.0,10.63,32.12,no
13001,Aix-en-Provence,5.0,LUG,M,PENA,Marc,"AIX EN PARTAGE liste citoyenne soutenue par Génération.S, Gauche Républicaine et Socialiste, Parti Socialiste, Nouvelle donne, Ecologiste avec AeP, Mouvement National de lutte pour l'Environnement, Gilets Jaunes d'Aix, parti Communiste Français, Ensemble!, la France Insoumise",6.0,0.0,2.0,7250.0,8.05,24.35,no
13002,Allauch,4.0,LDIV,F,ROBINEAU-CHAILAN,Monique,ENSEMBLE POUR ALLAUCH D'ABORD,4.0,0.0,0.0,2098.0,11.79,24.41,no
13002,Allauch,2.0,LDVD,M,DE CALA,Lionel,Generations Allauch,29.0,0.0,2.0,5128.0,28.82,59.67,yes
13002,Allauch,3.0,LRN,M,JACOBELLI,Laurent,"SÉCURITÉ, PROXIMITÉ, IDENTITÉ POUR ALLAUCH",2.0,0.0,0.0,1368.0,7.69,15.92,no
13004,Arles,6.0,LUG,M,KOUKAS,Nicolas,LE PARTI DES ARLESIENS,9.0,0.0,5.0,7437.0,19.87,42.78,no
13004,Arles,8.0,LDVC,M,DE CAROLIS,Patrick,POUR LE GRAND ARLES,36.0,0.0,17.0,9949.0,26.58,57.22,yes
13005,Aubagne,7.0,LLR,M,GAZAY,Gérard,AUBAGNE ENSEMBLE,32.0,0.0,4.0,6270.0,18.87,48.03,yes
13005,Aubagne,2.0,LUG,F,GIOVANNANGELI,Magali,RASSEMBLÉ E S POUR AUBAGNE,9.0,0.0,1.0,5641.0,16.98,43.22,no
13005,Aubagne,1.0,LRN,F,MÉLIN,Joëlle,POUR FAIRE RENAITRE AUBAGNE,2.0,0.0,0.0,1142.0,3.44,8.75,no
13019,Cabriès,3.0,LDVD,M,FABRE AUBRESPY,Hervé,"CONTINUONS ENSEMBLE, POUR CABRIES-CALAS",4.0,0.0,0.0,1391.0,16.39,28.32,no
13019,Cabriès,6.0,LDVC,M,RADIGALES,Marc,UNIS POUR CABRIES CALAS,5.0,0.0,0.0,1726.0,20.33,35.15,no
13019,Cabriès,5.0,LECO,F,VENTRON,Amapola,UN NOUVEAU SOUFFLE POUR CABRIES CALAS,20.0,0.0,1.0,1794.0,21.13,36.53,yes
13021,Carry-le-Rouet,1.0,LDVD,M,CARPENTIER,René-Francis,UNIS POUR CARRY LE ROUET,22.0,0.0,1.0,1381.0,24.03,47.38,yes
13021,Carry-le-Rouet,4.0,LDVD,M,MARZA,Jean-François,VIVRE DANS UN ECRIN DE NATURE,1.0,0.0,0.0,279.0,4.85,9.57,no
13021,Carry-le-Rouet,2.0,LDVD,M,TRAPY,Jean-Christophe,Carry Cap 2020,6.0,0.0,0.0,1255.0,21.83,43.05,no
13028,La Ciotat,6.0,LDVC,F,BENEDETTI,Mireille,ENSEMBLE POUR LA CIOTAT,4.0,0.0,1.0,2699.0,8.96,23.79,no
13028,La Ciotat,4.0,LLR,M,BORE,Patrick,CAP SUR L'AVENIR,29.0,0.0,3.0,5240.0,17.39,46.19,yes
13028,La Ciotat,1.0,LUG,M,GHENDOUF,Karim,Plus que jamais La Ciotat nous rassemble,4.0,0.0,0.0,2280.0,7.57,20.1,no
13028,La Ciotat,8.0,LRN,M,ITRAC,Hervé,Rassemblons nous pour La Ciotat,2.0,0.0,0.0,1125.0,3.73,9.92,no
13040,Fuveau,3.0,LDVC,F,BONFILLON CHIAVASSA,Béatrice,FUVEAU TOUJOURS,25.0,0.0,1.0,1906.0,24.18,52.74,yes
13040,Fuveau,2.0,LDIV,M,DUBUS,Jean-François,FUVEAU DEMAIN,8.0,0.0,0.0,1708.0,21.67,47.26,no
13041,Gardanne,4.0,LLR,M,GRANIER,Hervé,Donnons un nouveau souffle à Gardanne et Biver,24.0,0.0,2.0,2580.0,15.59,35.74,yes
13041,Gardanne,1.0,LCOM,M,JORDA,Claude,COLLECTIF CITOYEN GARDANNE BIVER AVEC CLAUDE JORDA,5.0,0.0,0.0,2042.0,12.34,28.29,no
13041,Gardanne,3.0,LDVG,M,LA PIANA,Jean-Marc,DR JEAN MARC LA PIANA 2020,5.0,0.0,0.0,2029.0,12.26,28.11,no
13041,Gardanne,2.0,LRN,M,PRIOURET,Bruno,"ENSEMBLE, CHANGEONS L'AVENIR DE NOTRE VILLE",1.0,0.0,0.0,567.0,3.43,7.86,no
13046,Gréasque,3.0,LDVG,M,FERNANDEZ,Jean-Luc,GREASQUE ENSEMBLE,1.0,0.0,0.0,232.0,6.94,12.41,no
13046,Gréasque,1.0,LDVC,M,RUIZ,Michel,"GREASQUE, LA DYNAMIQUE CONTINUE",21.0,0.0,1.0,986.0,29.51,52.73,yes
13046,Gréasque,2.0,LECO,F,GAILLARD REYNOIRD,Hélène,Gréasque en valeurs,5.0,0.0,0.0,652.0,19.52,34.87,no
13048,Jouques,1.0,LDVC,M,SAEZ,Guilhem,UNIS POUR JOUQUES,2.0,0.0,0.0,289.0,7.33,13.66,no
13048,Jouques,2.0,LDIV,M,GARCIN,Eric,Pourquoi pas à Jouques,22.0,0.0,1.0,1258.0,31.91,59.45,yes
13048,Jouques,3.0,LDVC,M,BOMO,Jonathan,L'AVENIR EST LA,3.0,0.0,0.0,569.0,14.43,26.89,no
13049,Lamanon,2.0,LNC,M,SIAS,Nicolas,Union pour Lamanon,4.0,0.0,0.0,458.0,27.51,46.45,no
13049,Lamanon,1.0,LNC,M,NERVI,Christian,AGIR POUR LAMANON,15.0,0.0,1.0,528.0,31.71,53.55,yes
13050,Lambesc,1.0,LDVG,M,CARRETERO,Jean-Michel,UNE DYNAMIQUE POUR LAMBESC,2.0,0.0,0.0,534.0,7.12,18.02,no
13050,Lambesc,3.0,LUD,M,RAMOND,Bernard,Pour que vive Lambesc,23.0,0.0,1.0,1679.0,22.39,56.65,yes
13050,Lambesc,2.0,LDVC,M,BUCKI,Jacques,AGISSONS ENSEMBLE,4.0,0.0,0.0,751.0,10.01,25.34,no
13055SR01,Marseille Secteur 1,4.0,LUG,F,CAMARD,Sophie,"LE PRINTEMPS MARSEILLAIS - DEBOUT MARSEILLE La gauche, les écologistes et les citoyens rassemblés",9.0,18.0,8.0,11377.0,25.65,58.01,yes
13055SR01,Marseille Secteur 1,8.0,LLR,F,BERNASCONI,Sabine,UNE VOLONTE POUR MARSEILLE AVEC MARTINE VASSAL,2.0,3.0,1.0,6114.0,13.78,31.18,no
13055SR01,Marseille Secteur 1,5.0,LRN,F,PARODI,Clémence,"AVEC STEPHANE RAVIER, RETROUVONS MARSEILLE !",0.0,1.0,0.0,2120.0,4.78,10.81,no
13055SR02,Marseille Secteur 2,7.0,LDVC,F,NARDUCCI,Lisette,Ensemble pour Marseille avec Bruno Gilles,1.0,1.0,1.0,1910.0,5.82,19.86,no
13055SR02,Marseille Secteur 2,1.0,LRN,F,MARTI,Jeanne,"AVEC STEPHANE RAVIER, RETROUVONS MARSEILLE !",0.0,1.0,0.0,1241.0,3.78,12.9,no
13055SR02,Marseille Secteur 2,8.0,LUG,M,PAYAN,Benoît,"La gauche, les écologistes et les citoyens rassemblés",6.0,12.0,6.0,4452.0,13.57,46.29,yes
13055SR02,Marseille Secteur 2,4.0,LLR,F,BIAGGI,Solange,Une volonté pour Marseille avec Martine VASSAL,1.0,2.0,1.0,2015.0,6.14,20.95,no
13055SR03,Marseille Secteur 3,1.0,LRN,M,LUC,Jean-François,"Avec Stéphane Ravier, retrouvons Marseille!",0.0,1.0,0.0,3107.0,5.75,14.12,no
13055SR03,Marseille Secteur 3,9.0,LUG,F,RUBIROLA,Michèle,"LE PRINTEMPS MARSEILLAIS, LE RASSEMBLEMENT DE LA GAUCHE, DES ECOLOGISTES ET DES CITOYENS",9.0,18.0,9.0,12540.0,23.2,56.99,yes
13055SR03,Marseille Secteur 3,3.0,LDVD,M,GILLES,Bruno,ENSEMBLE POUR MARSEILLE AVEC BRUNO GILLES,2.0,3.0,2.0,6356.0,11.76,28.89,no
13055SR04,Marseille Secteur 4,3.0,LUG,F,FORTIN,Olivia,"Le Printemps Marseillais, le Rassemblement de la Gauche, des écologistes et des citoyens",11.0,22.0,11.0,14477.0,18.05,41.78,yes
13055SR04,Marseille Secteur 4,1.0,LREM,M,BERLAND,Yvon,BERLAND 2020,0.0,1.0,0.0,2658.0,3.31,7.67,no
13055SR04,Marseille Secteur 4,5.0,LRN,M,MARANDAT,Bernard,Avec Stéphane Ravier retrouvons Marseille!,1.0,1.0,1.0,3943.0,4.92,11.38,no
13055SR04,Marseille Secteur 4,7.0,LLR,F,VASSAL,Martine,Une volonté pour Marseille avec Martine VASSAL,3.0,6.0,3.0,13569.0,16.92,39.16,no
13055SR05,Marseille Secteur 5,1.0,LUG,F,SIF,Aïcha,"Le Printemps Marseillais, le Rassemblement de la Gauche, des écologistes et des citoyens",3.0,5.0,3.0,9561.0,11.63,35.19,no
13055SR05,Marseille Secteur 5,7.0,LLR,M,ROYER-PERREAUT,Lionel,Une volonté pour Marseille avec Martine Vassal,11.0,22.0,12.0,11825.0,14.39,43.52,yes
13055SR05,Marseille Secteur 5,2.0,LRN,F,BEZ,Eléonore,"Avec Stéphane Ravier, retrouvons Marseille!",1.0,3.0,1.0,5785.0,7.04,21.29,no
13055SR06,Marseille Secteur 6,5.0,LRN,M,ALLISIO,Franck,"AVEC STEPHANE RAVIER, RETROUVONS MARSEILLE!",1.0,3.0,1.0,5878.0,7.26,21.18,no
13055SR06,Marseille Secteur 6,6.0,LDVD,M,ASSANTE,Robert,ENSEMBLE POUR MARSEILLE AVEC BRUNO GILLES,0.0,1.0,0.0,2593.0,3.2,9.34,no
13055SR06,Marseille Secteur 6,7.0,LLR,M,RAVIER,Julien,UNE VOLONTE POUR MARSEILLE AVEC MARTINE VASSAL,10.0,18.0,10.0,9818.0,12.13,35.37,yes
13055SR06,Marseille Secteur 6,2.0,LUG,M,OHANESSIAN,Yannick,"Le printemps Marseillais, le rassemblement de la gauche, des écologistes et des citoyens",2.0,4.0,3.0,9466.0,11.7,34.11,no
13055SR07,Marseille Secteur 7,5.0,LRN,M,RAVIER,Stéphane,"AVEC STEPHANE RAVIER, RETROUVONS MARSEILLE !",4.0,8.0,4.0,9693.0,11.41,49.02,no
13055SR07,Marseille Secteur 7,2.0,LLR,M,GALTIER,David,UNE VOLONTE POUR MARSEILLE AVEC MARTINE VASSAL,12.0,24.0,14.0,10080.0,11.86,50.98,yes
13055SR08,Marseille Secteur 8,5.0,LUG,M,COPPOLA,Jean-Marc,"LE PRINTEMPS MARSEILLAIS, LE RASSEMBLEMENT DE LA GAUCHE, DES ECOLOGISTES ET DES CITOYENS",2.0,4.0,2.0,4639.0,9.68,35.24,no
13055SR08,Marseille Secteur 8,4.0,LRN,F,GRECH,Sophie,"AVEC STEPHANE RAVIER, RETROUVONS MARSEILLE !",2.0,3.0,1.0,3501.0,7.31,26.59,no
13055SR08,Marseille Secteur 8,1.0,LDVG,F,GHALI,Samia,TOUS UNIS AVEC SAMIA GHALI,8.0,17.0,8.0,5025.0,10.49,38.17,yes
13067,Orgon,3.0,LNC,M,PORTAL,Serge,ORGON 2020 - CAP SUR L'AVENIR,18.0,0.0,2.0,649.0,30.79,54.08,yes
13067,Orgon,1.0,LNC,M,MARTARELLO,Jean-Claude,Génération Renaissance d'Orgon,5.0,0.0,0.0,551.0,26.14,45.92,no
13070,La Penne-sur-Huveaune,3.0,LDVG,M,BAZZUCCHI,Nicolas,LA PENNE MON PAYS,7.0,0.0,0.0,1120.0,22.24,47.86,no
13070,La Penne-sur-Huveaune,1.0,LUG,F,CAPDEVILLE,Christine,Pour un village solidaire et responsable,22.0,0.0,1.0,1220.0,24.22,52.14,yes
13071,Les Pennes-Mirabeau,1.0,LRN,M,FUSONE,Maximilien,PROTEGER LES PENNES-MIRABEAU. PRESERVER NOTRE CADRE DE VIE,2.0,0.0,0.0,836.0,4.77,11.59,no
13071,Les Pennes-Mirabeau,3.0,LDVC,M,AMIEL,Michel,100% POUR LES PENNES-MIRABEAU,26.0,0.0,2.0,3201.0,18.27,44.37,yes
