Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
74243,Saint-Julien-en-Genevois,LUC,M,VIELLIARD,Antoine,Vive Saint Julien en Genevois,25,0.0,11.0,1821.0,25.57,49.62,yes
74243,Saint-Julien-en-Genevois,LUMP,M,BRUNET,Pierre,SAINT-JULIEN UN NOUVEL HORIZON,4,0.0,2.0,918.0,12.89,25.01,no
74243,Saint-Julien-en-Genevois,LDVG,M,DE SMEDT,Michel,Un Vrai Cap pour Saint-Julien,4,0.0,2.0,931.0,13.07,25.37,no
74268,Seynod,LDVD,M,VIOTTO,Laurent,SEYNOD PLUS,1,0.0,0.0,785.0,5.9,10.36,no
74268,Seynod,LFN,M,BURLATS,Olivier,SEYNOD BLEU MARINE,2,0.0,0.0,873.0,6.56,11.52,no
74268,Seynod,LSOC,M,LA SPISA,Ghislain,SEYNOD POUR UN NOUVEL AVENIR,1,0.0,0.0,778.0,5.85,10.27,no
74268,Seynod,LUD,F,CAMUSSO,Françoise,SEYNOD PASSIONNÉMENT,23,0.0,6.0,2727.0,20.5,36.0,yes
74268,Seynod,LDVD,M,CHAMOSSET,Philippe,Un nouveau souffle pour Seynod,6,0.0,1.0,2412.0,18.13,31.84,no
74276,Taninges,LFN,M,GREVAZ,Cédric,TANINGES BLEU MARINE,0,0.0,0.0,89.0,3.5,4.61,no
74276,Taninges,LDVG,M,LAURAT,Yves,TANINGES AVENIR,18,0.0,4.0,869.0,34.2,45.0,yes
74276,Taninges,LDIV,M,CURTIL,Jules,GENERATION JACQUEMARDE,0,0.0,0.0,106.0,4.17,5.49,no
74276,Taninges,LDVD,M,MONTESSUIT,Sébastien,ENSEMBLE POUR TANINGES,5,0.0,1.0,867.0,34.12,44.9,no
74281,Thonon-les-Bains,LUG,M,CONSTANTIN,Georges,THONON POUR VOUS,4,0.0,0.0,2719.0,11.9,22.97,no
74281,Thonon-les-Bains,LDVD,M,ARMINJON,Christophe,RÉUSSIR THONON AVEC CHRISTOPHE ARMINJON,7,0.0,0.0,4488.0,19.64,37.91,no
74281,Thonon-les-Bains,LDVD,M,DENAIS,Jean,THONON AVANCE AVEC JEAN DENAIS,28,0.0,0.0,4631.0,20.26,39.12,yes
74288,Valleiry,LDVD,M,FAVRE,Jean-Michel,LE BON SENS,1,0.0,0.0,127.0,5.73,9.55,no
74288,Valleiry,LUDI,M,MUGNIER,Frédéric,"VALLEIRY, un nouveau visage",16,0.0,3.0,457.0,20.61,34.36,yes
74288,Valleiry,LDVD,M,FAVRE,Marc,BIEN VIVRE ENSEMBLE A VALLEIRY,3,0.0,1.0,412.0,18.58,30.98,no
74288,Valleiry,LDVD,M,VUKICEVIC,Patrick,VALLEIRY AVENIR,3,0.0,0.0,334.0,15.07,25.11,no
74303,Villaz,LDVD,M,COSSALTER,Jacques,"ENSEMBLE, ÉCOUTONS ET AGISSONS POUR VILLAZ",5,0.0,1.0,667.0,29.94,43.97,no
74303,Villaz,LDVD,M,MARTINOD,Christian,VILLAZ DEMAIN,17,0.0,3.0,702.0,31.51,46.28,yes
74303,Villaz,LDVD,F,ROTHAN,Gabrielle,VILLAZ 20/20,1,0.0,0.0,148.0,6.64,9.76,no
74310,Viuz-la-Chiésaz,LDVD,M,LE ROUX,Marc,MARC LE ROUX,3,0.0,1.0,284.0,26.18,39.44,no
74310,Viuz-la-Chiésaz,LDVD,F,VIRE,Eliane,AIMER VIVRE À VIUZ-LA-CHIÉSAZ,1,0.0,0.0,138.0,12.72,19.17,no
74310,Viuz-la-Chiésaz,LDVD,M,LAVIGNE DELVILLE,François,FRANCOIS LAVIGNE DELVILLE,11,0.0,2.0,298.0,27.47,41.39,yes
75056SR02,Paris 2eme secteur,LUD,M,LEKIEFFRE,Christophe,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,0,2.0,0.0,2843.0,23.27,41.76,no
75056SR02,Paris 2eme secteur,LUG,M,BOUTAULT,Jacques,"Anne HIDALGO, Vivre le 2eme, Rassemblement de la Gauche et des Ecologistes",2,8.0,0.0,3965.0,32.45,58.24,yes
75056SR03,Paris 3eme secteur,LUG,M,AIDENBAUM,Pierre,"Anne HIDALGO Paris qui ose, rassemblement de la Gauche et des Ecologistes",2,8.0,0.0,7012.0,34.45,60.44,yes
75056SR03,Paris 3eme secteur,LUD,F,HAREL,Marie-Laure,Liste d'Union MODEM-UDI-UMP avec Nathalie KOSCIUSKO-MORIZET pour le 3ème,1,2.0,0.0,4589.0,22.54,39.56,no
75056SR04,Paris 4eme secteur,LUG,M,GIRARD,Christophe,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",2,8.0,0.0,5253.0,30.41,50.26,yes
75056SR04,Paris 4eme secteur,LUD,M,ROGER,Vincent,Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,0,2.0,0.0,5198.0,30.09,49.74,no
75056SR05,Paris 5eme secteur,LUD,F,BERTHOUT,Florence,Une Energie Nouvelle pour le Vème,3,8.0,0.0,11720.0,33.1,51.3,yes
75056SR05,Paris 5eme secteur,LUG,F,LEMARDELEY,Marie-Christine,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",1,2.0,0.0,11127.0,31.43,48.7,no
75056SR07,Paris 7eme secteur,LUG,F,EDOU,Capucine,Anne HIDALGO Paris qui ose,0,1.0,0.0,3569.0,11.4,20.23,no
75056SR07,Paris 7eme secteur,LUD,F,DATI,Rachida,Liste d'union UMP-UDI-MODEM avec NKM,4,8.0,0.0,9785.0,31.25,55.47,yes
75056SR07,Paris 7eme secteur,LDVD,M,LE ROUX,Christian,J'AIME LE 7ème,0,1.0,0.0,4287.0,13.69,24.3,no
75056SR08,Paris 8eme secteur,LDVD,M,BEIGBEDER,Charles,Libérez le 8ème !,0,1.0,0.0,2948.0,12.8,24.2,no
75056SR08,Paris 8eme secteur,LUG,F,BARLIS,Corine,Anne HIDALGO Paris Qui Ose,0,1.0,0.0,2358.0,10.24,19.36,no
75056SR08,Paris 8eme secteur,LUD,F,D'HAUTESERRE,Jeanne,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,3,8.0,0.0,6875.0,29.85,56.44,yes
75056SR09,Paris 9eme secteur,LUD,F,BURKLI,Delphine,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,3,8.0,0.0,11077.0,30.91,50.36,yes
75056SR09,Paris 9eme secteur,LUG,F,VERON,Pauline,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",1,2.0,0.0,10918.0,30.46,49.64,no
75056SR10,Paris 10eme secteur,LUD,F,PAWLIK,Déborah,Liste d'Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,1,2.0,0.0,9203.0,18.24,33.96,no
75056SR10,Paris 10eme secteur,LUG,M,FERAUD,Rémi,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",6,12.0,0.0,17898.0,35.48,66.04,yes
75056SR11,Paris 11eme secteur,LUD,M,SAINT-ETIENNE,Christian,Un nouveau souffle pour le 11è Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,2,4.0,0.0,16554.0,19.92,35.62,no
75056SR11,Paris 11eme secteur,LUG,M,VAUGLIN,François,Anne HIDALGO Paris qui ose,9,18.0,0.0,29915.0,36.0,64.38,yes
75056SR12,Paris 12eme secteur,LUD,F,MONTANDON,Valérie,Liste d'Union UMP-UDI-MODEM avec Nathalie Kosciusko-Morizet,2,5.0,0.0,24415.0,28.13,46.96,no
75056SR12,Paris 12eme secteur,LUG,F,BARATTI-ELBAZ,Catherine,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",8,15.0,0.0,27577.0,31.78,53.04,yes
75056SR13,Paris 13eme secteur,LUD,F,GALLOIS,Edith,LISTE D'UNION UMP-UDI-MODEM AVEC NATHALIE KOSCIUSKO-MORIZET,2,5.0,0.0,21588.0,20.61,37.58,no
75056SR13,Paris 13eme secteur,LUG,M,COUMET,Jérôme,Anne HIDALGO Paris qui ose,11,21.0,0.0,35859.0,34.24,62.42,yes
75056SR14,Paris 14eme secteur,LUD,F,KOSCIUSKO-MORIZET,Nathalie,Liste d'Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,2,5.0,0.0,23482.0,29.34,46.91,no
75056SR14,Paris 14eme secteur,LUG,F,PETIT,Carine,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",8,15.0,0.0,26575.0,33.2,53.09,yes
75056SR15,Paris 15eme secteur,LUG,F,HIDALGO,Anne,Anne HIDALGO Paris qui ose,3,6.0,0.0,29563.0,21.85,36.63,no
75056SR15,Paris 15eme secteur,LUD,M,GOUJON,Philippe,Liste d'union UMP-UDI-MODEM avec NKM pour Paris et Philippe GOUJON votre maire dans le 15ème,15,30.0,0.0,51154.0,37.8,63.37,yes
75056SR18,Paris 18eme secteur,LUD,M,BOURNAZEL,Pierre-Yves,Liste d'Union UMP-UDI-MODEM avec NKM et Pierre-Yves BOURNAZEL,3,6.0,0.0,19494.0,19.55,37.57,no
75056SR18,Paris 18eme secteur,LUG,M,LEJOINDRE,Eric,"Anne HIDALGO Paris qui ose, rassemblement de la Gauche et des Ecologistes",12,24.0,0.0,32387.0,32.47,62.43,yes
75056SR19,Paris 19eme secteur,LUG,M,DAGNAUD,François,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",12,23.0,0.0,30542.0,32.05,64.45,yes
75056SR19,Paris 19eme secteur,LUD,M,GIANNESINI,Jean-Jacques,Union UMP-UDI-MODEM avec Nathalie KOSCIUSKO-MORIZET,2,5.0,0.0,16845.0,17.68,35.55,no
75056SR20,Paris 20eme secteur,LPG,F,SIMONNET,Danielle,"FRONT DE GAUCHE - A Paris, place au peuple !",1,2.0,0.0,7732.0,7.2,13.66,no
75056SR20,Paris 20eme secteur,LUG,F,CALANDRA,Frédérique,"Anne HIDALGO Paris qui ose, Rassemblement de la Gauche et des Ecologistes",11,22.0,0.0,31163.0,29.02,55.07,yes
75056SR20,Paris 20eme secteur,LUMP,M,PERIFAN,Atanase,LISTE D'UNION UMP-MODEM avec NATHALIE KOSCIUSKO-MORIZET,2,4.0,0.0,17690.0,16.47,31.26,no
76057,Barentin,LDVG,F,SY SAVANE,Suzanne,BARENTIN AVEC VOUS,5,0.0,1.0,1426.0,16.47,28.65,no
76057,Barentin,LFN,M,HOUSSIN,Timothée,BARENTIN BLEU MARINE,2,0.0,0.0,705.0,8.14,14.16,no
76057,Barentin,LUG,M,BENTOT,Michel,CONTINUONS ENSEMBLE,25,0.0,5.0,2388.0,27.59,47.97,yes
76057,Barentin,LUD,M,BARREAU,Cédric,LE RENOUVEAU POUR BARENTIN,1,0.0,0.0,459.0,5.3,9.22,no
76178,Cléon,LUG,M,OVIDE,Alain,ENSEMBLE L'ENERGIE D'UNE VILLE,21,0.0,2.0,770.0,23.69,43.55,yes
76178,Cléon,LDVG,F,BELLEGUEULLE,Laetitia,UN NOUVEL ELAN POUR CLEON,6,0.0,0.0,722.0,22.22,40.84,no
76178,Cléon,LDVG,M,PREVOST,Philippe,CLEON AUTREMENT,2,0.0,0.0,276.0,8.49,15.61,no
76212,Darnétal,LUG,M,PHILIPPE,Jacques-Antoine,"DARNETAL EN MIEUX, AVEC LA GAUCHE RASSEMBLEE",5,0.0,1.0,1093.0,18.66,33.47,no
76212,Darnétal,LDVD,M,LECERF,Christian,POUR DARNETAL UNE EQUIPE DURABLE,22,0.0,2.0,1614.0,27.55,49.42,yes
76212,Darnétal,LFN,F,LALANNE DE HAUT,Elizabeth,DARNETAL BLEU MARINE,2,0.0,0.0,559.0,9.54,17.12,no
76217,Dieppe,LDVG,M,BREBION,Bernard,unis pour dieppe,2,0.0,2.0,1950.0,8.96,14.55,no
76217,Dieppe,LCOM,M,JUMEL,Sébastien,Tous pour Dieppe-Dieppe pour tous,30,0.0,18.0,6749.0,31.02,50.37,yes
76217,Dieppe,LUD,M,GAUTIER,André,dieppe au coeur,7,0.0,4.0,4699.0,21.6,35.07,no
76222,Duclair,LSOC,M,MELIAND,Pierre,UNIS POUR REUSSIR DUCLAIR,5,0.0,0.0,831.0,26.57,41.61,no
76222,Duclair,LDVD,M,DELALANDRE,Jean,DONNONS UN AVENIR A DUCLAIR,22,0.0,1.0,1166.0,37.28,58.39,yes
76255,Eu,LUG,F,GAOUYER,Marie-Françoise,EU POUR TOUS,6,0.0,2.0,1602.0,26.94,40.57,no
76255,Eu,LDVD,M,DERRIEN,Yves,Osez agir pour EU,22,0.0,7.0,1950.0,32.8,49.38,yes
76255,Eu,LFN,F,DUCHAUSSOY,Françoise,EU BLEU MARINE,1,0.0,0.0,397.0,6.68,10.05,no
76259,Fécamp,LFN,F,SALVISBERG,Genevieve,FECAMP BLEU MARINE,1,0.0,0.0,654.0,4.66,7.57,no
76259,Fécamp,LUG,F,GRELIER,Estelle,"LISTE D'UNION DE LA GAUCHE, CITOYENNE ET ECOLOGISTE",6,0.0,4.0,3422.0,24.39,39.61,no
76259,Fécamp,LUD,F,POUSSIER-WINSBACK,Marie-Agnès,FECAMP PASSIONNEMENT,26,0.0,14.0,4563.0,32.53,52.82,yes
76312,Gournay-en-Bray,LDVG,M,PAIN,Jean-Lou,POURSUIVONS AVEC VOUS,5,0.0,2.0,1015.0,23.59,36.52,no
76312,Gournay-en-Bray,LFN,F,LE JEUNE,Helene,GOURNAY EN BRAY BLEU MARINE,1,0.0,0.0,286.0,6.65,10.29,no
76312,Gournay-en-Bray,LDVD,M,PICARD,Eric,EVOLUONS ENSEMBLE,23,0.0,6.0,1478.0,34.36,53.18,yes
76384,Lillebonne,LUG,M,NOEL,Frederic,UN NOUVEL ELAN POUR LILLEBONNE,5,0.0,2.0,1343.0,20.47,37.13,no
76384,Lillebonne,LDVD,M,LEROUX,Philippe,NOTRE PASSION POUR LILLEBONNE,23,0.0,7.0,1854.0,28.25,51.26,yes
76384,Lillebonne,LDVG,M,BETTAHAR,Mourad,NOTRE PARTI C'EST LILLEBONNE,1,0.0,0.0,420.0,6.4,11.61,no
76447,Montivilliers,LDVD,M,FIDELIN,Daniel,"MONTIVILLIERS, LE RENOUVEAU",25,0.0,3.0,3328.0,27.22,46.62,yes
76447,Montivilliers,LUG,M,DUBOST,Jérôme,AGIR ENSEMBLE POUR MONTIVILLIERS,7,0.0,1.0,3095.0,25.31,43.35,no
76447,Montivilliers,LFN,M,LEBRETON,Gilles,MONTIVILLIERS BLEU MARINE,1,0.0,0.0,716.0,5.86,10.03,no
76451,Mont-Saint-Aignan,LUD,F,FLAVIGNY,Catherine,AIMER MONT SAINT AIGNAN,26,0.0,4.0,4388.0,33.46,56.52,yes
76451,Mont-Saint-Aignan,LUG,M,COLASSE,Patrice,"ENSEMBLE, VIVONS MONT SAINT AIGNAN",7,0.0,1.0,3376.0,25.74,43.48,no
76464,La Neuville-Chant-d'Oisel,LDVG,M,RUCAR,Daniel,LISTE D'UNION POUR LES NEUVILLAIS,4,0.0,0.0,515.0,30.06,45.29,no
76464,La Neuville-Chant-d'Oisel,LDVD,M,DEMAZURE,Julien,LA NEUVILLE POUR VOUS,15,0.0,1.0,622.0,36.31,54.71,yes
76467,Néville,LDVG,M,BOURDON,André-Pierre,TOUS UNIS POUR LE CHANGEMENT,11,0.0,2.0,276.0,28.08,39.37,yes
76467,Néville,LDVD,M,DESAEGER,Claude,NEVILLE EN MOUVEMENT,2,0.0,1.0,245.0,24.92,34.95,no
76467,Néville,LDVG,M,JOUANNE,Patrick,POUR NEVILLE,2,0.0,0.0,180.0,18.31,25.68,no
76474,Notre-Dame-de-Bondeville,LDIV,M,BENARD,Joël,UNIS POUR BONDEVILLE,5,0.0,0.0,1102.0,20.42,38.6,no
76474,Notre-Dame-de-Bondeville,LDVG,M,MERLE,Jean-Yves,"BONDEVILLE, ENSEMBLE",21,0.0,2.0,1139.0,21.11,39.89,yes
76474,Notre-Dame-de-Bondeville,LSOC,M,MARTIN-DESGRANGES,Serge,UN NOUVEAU SOUFFLE POUR NOTRE-DAME-DE-BONDEVILLE. LA LISTE DE GAUCHE ET CITOYENNE,3,0.0,0.0,614.0,11.38,21.51,no
76475,Franqueville-Saint-Pierre,LDVD,M,LEROY,Philippe,ENSEMBLE DESSINONS FRANQUEVILLE-SAINT-PIERRE,22,0.0,2.0,1733.0,35.5,52.9,yes
76475,Franqueville-Saint-Pierre,LDIV,M,HUSSON,Jean-Yves,FRANQUEVILLE-SAINT-PIERRE NATURELLEMENT,7,0.0,0.0,1543.0,31.61,47.1,no
76476,Notre-Dame-de-Gravenchon,LDVD,F,CAROLO LUTROT,Virginie,GRAVENCHON POUR VOUS,22,0.0,7.0,1840.0,30.5,50.26,yes
76476,Notre-Dame-de-Gravenchon,LDVD,M,MORISSE,Christian,GRAVENCHON AUTREMENT,6,0.0,2.0,1381.0,22.89,37.72,no
76476,Notre-Dame-de-Gravenchon,LUG,F,LECOURTOIS,Marie-Odile,NOTRE DAME DE GRAVENCHON DEMOCRATIE ET TRANSPARENCE,1,0.0,0.0,440.0,7.29,12.02,no
76481,Octeville-sur-Mer,LDVD,M,MARIE,Philippe,OCTEVILLE 2020,6,0.0,0.0,1130.0,23.93,37.72,no
76481,Octeville-sur-Mer,LDVG,F,CHARLES,Françoise,OCTEVILLE AVEC VOUS,2,0.0,0.0,550.0,11.65,18.36,no
76481,Octeville-sur-Mer,LDVD,M,ROUSSELIN,Jean-Louis,OCTEVILLE - DEMAIN,21,0.0,2.0,1316.0,27.87,43.93,yes
76540,Rouen,LFN,M,PENNELLE,Guillaume,ROUEN BLEU MARINE,3,0.0,1.0,3485.0,6.14,11.71,no
76540,Rouen,LUD,M,BURES,Jean-François,"ROUEN, C'EST VOUS!",11,0.0,6.0,12343.0,21.76,41.48,no
76540,Rouen,LUG,M,ROBERT,Yvon,NOTRE FORCE C'EST ROUEN,41,0.0,19.0,13928.0,24.55,46.81,yes
76552,Sainte-Adresse,LDVG,M,LE MAISTRE,Eric,UN CAP POUR SAINTE-ADRESSE,2,0.0,0.0,564.0,9.54,16.01,no
76552,Sainte-Adresse,LDVD,F,DUFOUR,Brigitte,AVEC VOUS POUR SAINTE-ADRESSE,4,0.0,1.0,1136.0,19.21,32.25,no
76552,Sainte-Adresse,LUD,M,DEJEAN DE LA BATIE,Hubert,CAP SUR 2020,23,0.0,2.0,1822.0,30.81,51.73,yes
76591,Saint-Jacques-sur-Darnétal,LDVG,F,PIGNAT,Danielle,VIVRE A SAINT JACQUES,18,0.0,1.0,779.0,35.22,50.95,yes
76591,Saint-Jacques-sur-Darnétal,LDVD,M,TERREUX,Bertrand,L'AVENIR DE SAINT JACQUES,2,0.0,0.0,336.0,15.19,21.98,no
76591,Saint-Jacques-sur-Darnétal,LDVD,M,QUESSE,Bernard,ENSEMBLE POUR SAINT JACQUES,3,0.0,0.0,414.0,18.72,27.08,no
76600,Saint-Léonard,LDVG,M,DRON,Jean-Luc,"SAINT-LEONARD, AUJOURD'HUI ET DEMAIN",2,0.0,0.0,246.0,18.64,23.95,no
76600,Saint-Léonard,LDVD,M,HOGUET,Bernard,BIEN VIVRE A SAINT LEONARD,14,0.0,2.0,473.0,35.83,46.06,yes
76600,Saint-Léonard,LDVG,M,MALANDAIN,Bernard,Nouvelles Energies pour SAINT-LEONARD,3,0.0,1.0,308.0,23.33,29.99,no
76616,Saint-Martin-du-Manoir,LDVD,M,FORT,Jean-Luc,MIEUX VIVRE A SAINT MARTIN DU MANOIR,4,0.0,0.0,426.0,35.26,49.31,no
76616,Saint-Martin-du-Manoir,LDVD,F,GAUTIER HURTADO,Maria-Dolorès,NOTRE DEVOIR : VOTRE BIEN ETRE AU QUOTIDIEN,15,0.0,1.0,438.0,36.26,50.69,yes
76616,Saint-Martin-du-Manoir,LDVD,M,DAVOULT,Claude,AGIR ENSEMBLE POUR L'AVENIR,0,0.0,0.0,0.0,0.0,0.0,no
76655,Saint-Valery-en-Caux,LDVG,F,CHAUVEL,Dominique,REUSSIR SAINT VALERY AVEC VOUS,21,0.0,6.0,1176.0,33.11,51.17,yes
76655,Saint-Valery-en-Caux,LDVD,M,CANU,Lionel,UN NOUVEL ELAN POUR SAINT VALERY EN CAUX,6,0.0,1.0,1122.0,31.59,48.83,no
76681,Sotteville-lès-Rouen,LUG,F,PANE,Luce,LE NOUVEL ELAN POUR SOTTEVILLE,24,0.0,6.0,3943.0,19.36,33.23,yes
76681,Sotteville-lès-Rouen,LFN,M,BARELLE,Romain,SOTTEVILLE BLEU MARINE,2,0.0,0.0,1644.0,8.07,13.85,no
76681,Sotteville-lès-Rouen,LDVG,M,BOURGUIGNON,Pierre,J'AIME SOTTEVILLE,6,0.0,1.0,3748.0,18.4,31.59,no
76681,Sotteville-lès-Rouen,LEXG,M,QUERRET,David,SOTTEVILLE A GAUCHE VRAIMENT,1,0.0,0.0,1192.0,5.85,10.05,no
76681,Sotteville-lès-Rouen,LUD,M,DELAHAYE,Stéphane,SOTTEVILLE AVEC VOUS,2,0.0,0.0,1339.0,6.57,11.28,no
76758,Yvetot,LUD,M,DECULTOT,Philippe,YVETOT 2014 AVEC PHILIPPE DECULTOT,7,0.0,4.0,2306.0,27.63,44.57,no
76758,Yvetot,LUG,M,CANU,Emile,"YVETOT, TERRITOIRE D'AVENIR",25,0.0,13.0,2329.0,27.91,45.01,yes
76758,Yvetot,LDVD,F,LEMESLE,Annie,RASSEMBLONS NOUS POUR YVETOT,1,0.0,0.0,539.0,6.46,10.42,no
77014,Avon,LDVD,M,LE POULAIN,Jean-Pierre,AIMER AVON,6,0.0,2.0,1933.0,21.0,38.88,no
77014,Avon,LDVD,F,NOUHAUD,Marie-Charlotte,OSEZ LE RENOUVEAU,24,0.0,9.0,1991.0,21.63,40.04,yes
77014,Avon,LUG,M,BANDINI,Dimitri,AVON AUTREMENT !,3,0.0,1.0,1048.0,11.39,21.08,no
77022,Barbizon,LDVD,M,BEDOUELLE,Pierre,ENSEMBLE PLUS LOIN POUR BARBIZON,3,0.0,1.0,403.0,32.29,47.19,no
77022,Barbizon,LDVD,M,DOUCE,Philippe,UNE EQUIPE POUR BARBIZON,12,0.0,2.0,409.0,32.77,47.89,yes
77022,Barbizon,LDVD,M,ELLEBOODE,Gérard,AGIR POUR LES BARBIZONNAIS,0,0.0,0.0,42.0,3.37,4.92,no
77037,Bois-le-Roi,LDVD,M,MABILLE,Jérôme,L'ESPRIT BACOT,21,0.0,9.0,1355.0,27.59,45.09,yes
77037,Bois-le-Roi,LDVD,F,DELPORTE,Nicole,TOUS POUR BOIS LE ROI,6,0.0,2.0,1229.0,25.03,40.9,no
77037,Bois-le-Roi,LDVG,F,BLAIS,Solange,AVEC VOUS A BOIS LE ROI,2,0.0,0.0,421.0,8.57,14.01,no
77039,Boissise-la-Bertrand,LDVD,M,ESPINERA,Gérard,UN NOUVEL ELAN POUR BOISSISE-LA-BERTRAND,3,0.0,0.0,179.0,23.28,36.68,no
77039,Boissise-la-Bertrand,LDVD,M,MICHALLET,Michel,BOISSISE EN ACTION,11,0.0,2.0,217.0,28.22,44.47,yes
77039,Boissise-la-Bertrand,LDVD,M,PIERRAIN,Jean-Pierre,L'ALTERNATIVE POUR BOISSISE-LA-BERTRAND,1,0.0,0.0,92.0,11.96,18.85,no
77051,Bray-sur-Seine,LDVG,M,MARCADET,Emmanuel,DE L'AMBITION POUR BRAY !,15,0.0,4.0,492.0,30.3,52.01,yes
77051,Bray-sur-Seine,LDVD,M,SAUNIER,Louis,"AVEC VOUS, UN NOUVEL ELAN BRAYTOIS",4,0.0,1.0,454.0,27.96,47.99,no
77053,Brie-Comte-Robert,LSOC,M,LAVIOLETTE,Jean,VIVRE A BRIE 2014-2020,25,0.0,11.0,2691.0,26.4,47.93,yes
77053,Brie-Comte-Robert,LFN,M,VANACKER,Morgann,BRIE BLEU MARINE,2,0.0,1.0,785.0,7.7,13.98,no
77053,Brie-Comte-Robert,LUD,F,DUTERTRE,Anne-Marie,ENSEMBLE POUR BRIE 2014,6,0.0,3.0,2138.0,20.98,38.08,no
77055,Brou-sur-Chantereine,LUG,M,BEREZOUTSKY,Christian,UNE VILLE POUR TOUS UNE VILLE POUR VOUS,6,0.0,1.0,756.0,25.99,49.19,no
77055,Brou-sur-Chantereine,LUD,M,DE CARVALHO,Antonio,ENSEMBLE POUR BROU CONTINUONS !,21,0.0,6.0,781.0,26.85,50.81,yes
77058,Bussy-Saint-Georges,LDVD,M,RONDEAU,Hugues,POUR BUSSY CONTINUONS ENSEMBLE,6,0.0,1.0,2806.0,19.77,34.75,no
77058,Bussy-Saint-Georges,LUD,F,BRUNEL,Chantal,ECRIRE UN NOUVEAU BUSSY,25,0.0,4.0,3276.0,23.08,40.57,yes
77058,Bussy-Saint-Georges,LDVD,F,PISI,Nabia,TOUS UNIS POUR BUSSY,4,0.0,0.0,1992.0,14.04,24.67,no
77085,Chanteloup-en-Brie,LDVD,F,LOPINSKI,Annick,"CHANTELOUP EN BRIE, NOTRE VILLAGE",2,0.0,0.0,268.0,14.84,26.38,no
77085,Chanteloup-en-Brie,LSOC,M,OULES,Marcel,"CHANTELOUP 2020, AVEC VOUS, POUR VOUS",15,0.0,2.0,526.0,29.13,51.77,yes
77085,Chanteloup-en-Brie,LDVD,M,SOULIS,Pierre Marie,CHANTELOUP NOUS RASSEMBLE,2,0.0,0.0,222.0,12.29,21.85,no
77107,Chaumes-en-Brie,LFN,M,BOLÂTRE,Stéphane,CHAUMES-EN-BRIE-BLEU-MARINE,2,0.0,0.0,214.0,10.33,16.31,no
77107,Chaumes-en-Brie,LDVD,M,SIMON,Jean-Claude,ENSEMBLE POUR L'AVENIR,4,0.0,1.0,463.0,22.35,35.29,no
77107,Chaumes-en-Brie,LDVG,M,GUYONNAUD,Jean-Paul,ALTERNATIVE CALMETIENNE DIALOGUE - TRANSPARENCE - REALISME,17,0.0,5.0,635.0,30.65,48.4,yes
77108,Chelles,LUD,M,RABASTE,Brice,CHELLES NOTRE REUSSITE,34,0.0,14.0,8446.0,26.61,47.08,yes
77108,Chelles,LUG,M,PLANCHOU,Jean-Paul,UNIS POUR CHELLES,9,0.0,4.0,7607.0,23.97,42.4,no
77108,Chelles,LFN,M,PERSSON,Renaud,CHELLES BLEU MARINE,2,0.0,1.0,1887.0,5.95,10.52,no
77124,Conches-sur-Gondoire,LDVD,M,ILARDO,Cédric,AGIR ENSEMBLE POUR CONCHES-SUR-GONDOIRE,4,0.0,0.0,388.0,29.69,44.65,no
77124,Conches-sur-Gondoire,LUMP,M,NION,Frédéric,CONCHES AVENIR,15,0.0,2.0,481.0,36.8,55.35,yes
77139,Courtry,LDVG,M,PILARD,Jean-Luc,ENSEMBLE POUR COURTRY,6,0.0,1.0,1338.0,29.6,44.61,no
77139,Courtry,LDVD,M,VANDERBISE,Xavier,COURTRY A COEUR,23,0.0,6.0,1661.0,36.74,55.39,yes
77159,Donnemarie-Dontilly,LDVG,M,ROSSIERE-ROLLIN,Serge,LISTE D'UNION COMMUNALE,18,0.0,4.0,640.0,33.33,51.49,yes
77159,Donnemarie-Dontilly,LDVD,M,ARLAIS,Michel,LISTE D'UNION MUNICIPALE,5,0.0,1.0,603.0,31.41,48.51,no
77183,La Ferté-sous-Jouarre,LUG,F,PIERRE,Nathalie,"POUR LA FERTE, AVEC VOUS",5,0.0,2.0,1120.0,19.01,35.67,no
77183,La Ferté-sous-Jouarre,LDVD,M,PEZZETTA,Ugo,AGIR ENSEMBLE POUR LA FERTE,23,0.0,11.0,1684.0,28.58,53.63,yes
